text,span1,label
"Her ‘ Mexicanness ’ has become a stylistic gloss , decorative , colourful , pretty , even individualistic .","[7, 8]",0
I gestured to where Dream Baby 's aerials showed above Wavebreaker 's gunwale .,"[5, 6]",0
A manual is usually in the form of a book or booklet which is sent with the hardware from the maker to the customer .,"[3, 4]",0
"We 're in town , just in town does n't matter where we go , does it ?","[10, 11]",0
There are important analytical problems to be addressed concerning the siting of such monitoring equipment and these are elaborated on later .,"[8, 9]",0
"It is important to establish whether the fossil animal actually lived in the environment which furnished its sedimentary cover , or whether its remains were swept in from some other place .","[25, 26]",1
"The identification of chemical hazards requires that the locations of sites be known , together with the dangerous substances stored or processed there .","[4, 5]",0
"The travelling chaos of a modern party leader 's election entourage had carried Major within a few miles of the home of the founder of the profession , a few of whose more troublesome contemporary practitioners are said to have caused him much irritation over the 16 months of his premiership .","[2, 3]",1
Are there any other ways of determining the magnetic field ?,"[9, 10]",1
He would be the one Rostov had warned him to be wary of .,"[5, 6]",0
Other health concerns which might merit attention by those involved in the Regional Research Laboratory ( RRL ) initiative include air and water pollution .,"[2, 3]",0
I 'll work it out,"[2, 3]",0
‘ Nothing further came from the ring until the last few weeks of the war .,"[11, 12]",0
"The choice of locations need not be for permanent bases , but can also include dynamic repositioning of units as circumstances dictate ( Kolesar and Walker 1974 ) .","[14, 15]",1
The project team collaborated with teachers in eight co-educational comprehensive schools in the Greater Manchester area to devise and implement intervention strategies designed to improve girls ' attitudes to the physical sciences and technical subjects .,"[27, 28]",1
"First , they have to sell their present house , a two-bedroom cottage in the centre of the town .","[12, 13]",0
"But the worst happens and you reel from it , you stagger , the shock is enormous , and then you begin to recover .","[11, 12]",1
"She said , I hear the Empire , or , or hear The Garden 's doing well on a Friday night .","[20, 21]",0
"Cos it , if you put sticky fingers on , you wo n't mean to , it 'll just wo n't","[7, 8]",0
The real use of this model linking personality development to subject choice is that it allows us to make predictions about how pupils might react to changes in school science curriculum and school organization .,"[22, 23]",1
"Eventually they will be replaced , but more than 60 years on they run with the rhythmic reliability of a Swiss watch .","[16, 17]",1
""" I think he is often useful , in his way .","[6, 7]",0
In this context the operator requires a guide for action and not a scientific text-book .,"[7, 8]",1
"The White Paper goes on to emphasize : ‘ It is the loss of liberty involved in carrying out the terms of the order rather than the activities carried out during the order which is the punishment ’ ( p. 18 , para. 4.4 ) .","[32, 33]",1
"Somehow the image of the tall , thin , mournful double-deck tram with its wooden body , slatted wooden seats and growling electric motor has stuck in the British mind .","[29, 30]",1
"you know , five , half five-ish .","[6, 7]",0
"Elinor was sometimes at a loss for the right word , or name , and then became impatient with herself ; she was often frustrated because she could n't move as swiftly as she did before .","[23, 24]",0
Delaney 's stillness caught the attention of the others .,"[3, 4]",1
"He watched his aunt and Miss Williams wordlessly consult each other , but knew his aunt would do as she was told ; successful solicitor though she was , she was ten years younger than Miss Williams and , as she complained , totally intimidated by her as she had not been by anyone since her late headmistress .","[57, 58]",0
"I found it was possible with Paradise to talk about individual and personal responsibility , something which if set in a contemporary context would have had a preachy feel about it . ’","[1, 2]",1
Do you know it was only five lines .,"[7, 8]",1
"If you start writing down some of the responses to that question , you will find you have along the way acquired a ragbag of elements that will have an important bearing on the design .","[15, 16]",1
"Yet if the example is modified a little , so that the overtaking is on a country road at night and the risk is known to be slight , it becomes questionable whether the causing of death in these circumstances should be labelled in the same way as intentional killings .","[46, 47]",1
‘ Never has homo faber better understood that he has made history and never has he felt so powerless before history ’ .,"[13, 14]",0
"In the last part of this contribution , Brown identifies a number of priorities for future research .","[3, 4]",0
"But , when , when they can but you 've in the Empire if you , if you 've I do n't know actually , before they before they messed about with all the raised seating and everything , if it had been just left open like the Old Floral Hall , like it was you 'd have got seventeen","[22, 23]",0
"Indeed , while with one hand trying to hold down expenditure by local authorities , the Government found itself by the late 1980s involved with the other hand in massive ear-marked spending on inner urban areas .","[13, 14]",0
"In Chapter 10 Gatrell and Vincent consider a wide range of natural and technological hazards including industrial hazards , risk assessment , hazardous waste disposal , emergency planning , natural hazards and environmental epidemiology .","[8, 9]",0
Oh bugger !,"[1, 2]",0
"When you want to borrow on a mortgage , the prospective lenders will have the property valued at your expense .","[15, 16]",0
"In all this , there are perhaps a couple of things which look plausible when we compare the philosopher 's child with our mental picture ; Aristotle 's observation that children are immature and Mill 's suggestion that they might need protection .","[24, 25]",1
Indeed yes .,"[1, 2]",0
"‘ Finally , we went to the office and they gave us a cheque , which bounced . ’","[10, 11]",1
"‘ Finally , we went to the office and they gave us a cheque , which bounced . ’","[16, 17]",1
"Finally , Malcolm Fraser , ex-editor of the Standard and of the Daily Express became first honorary press adviser and subsequently was employed to run the press bureau at the colossal salary of £1,200 .","[24, 25]",1
"Its significance lies in its double message : that the aim of the Palestinian struggle is the establishment of Palestinian independence , and that this independence is regarded as being not at Israel 's expense .","[25, 26]",0
Lewis 's subdued air had changed to one of high good humour .,"[2, 3]",1
Well that 'll save .,"[3, 4]",1
The increased importance of standardised informational support for both machines and operators has led to the concept of procedures as a separate design issue within a system ( Fig. 1.30 ) .,"[6, 7]",1
Unfortunately there is no easy remedy .,"[5, 6]",1
"Not at Paul Hill 's remembrance of beatings past , when he could hear the sound of steel-tipped boots running to take part in the fun , and once heard a principal medical officer , no less , telling colleagues : ‘ Do n't walk his face , do n't walk his face . ’","[32, 33]",0
"‘ I phoned and said , ‘ Where 's the money ? ’ and was told there were problems with the book-keeper , who would be coming in to sort it out , ’ says Debbie .","[4, 5]",0
So in practice the ‘ grievous bodily harm ’ rule goes further than the arguments of its protagonists would support .,"[17, 18]",1
A useful research exercise would be to compare the use of census and PAC data in deriving quantitative risk assessments and this is an interesting research problem .,"[19, 20]",1
"This means that first , they lead to results , and second , that the internal structure of social objects contains ‘ the double negation of themselves and of each constituent part by the other ’ ( II , 22 ) .","[24, 25]",1
Seven add seven add seven is twenty one,"[3, 4]",1
"The storm was abating rapidly , the evening sky clearing in the west with the golden rays of the setting sun adding a dying colour to the sullen slate blue water .","[21, 22]",1
For the nuclear element in electricity privatisation is the coping stone on which the flotation plans are based .,"[5, 6]",0
"Mr Cook argued that 10 years of Thatcherism had been forced on most people , who had never voted Conservative , and that many of those who opposed PR in the Labour Party wanted to use the same undemocratic power ‘ to ram socialism down the throats of a majority who did n't vote for it ’ .","[42, 43]",1
Then he pressed another knob and a big toy doll in his office window dropped its trousers .,"[7, 8]",0
"It turns out that our animal was able to see in almost every direction — upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body .","[24, 25]",0
Part of the time he sees them in the familiar way as creatures who lack rationality to at least some degree .,"[20, 21]",1
CONTROVERSY AMONG THE GIANT DINOSAURS,"[4, 5]",0
What it really means is that the new trams are a hybrid between street car and lightweight suburban train .,"[3, 4]",1
"If the complaint is proved , a nuisance order is made requiring the defendant to get the necessary work done .","[17, 18]",0
"Lovely , thank you darling , oh we did n't get much further on there , what we started with this morning , no so","[21, 22]",0
"IN THE small Devon town of South Molton , Julie Widlake is waiting with anticipation for Friday 20 October .","[18, 19]",0
"He was interviewed by Moe Berg , then one of the most famous baseball players in America .","[2, 3]",0
"Delaney pulled the curtain across , covering Forster who cut a small slit in the opaque green plastic , widening it to give himself a better field of view .","[26, 27]",1
up and down every line .,"[4, 5]",1
She came up and kissed him .,"[4, 5]",0
"Hill expresses the way time has cheated them : his daughter was born while he was remanded in custody , and is now 14 : ‘ She would change dramatically and I did n't feel a change in myself mentally .","[3, 4]",1
"Would it be right , then , to confine the fault element in murder to an intent to kill ?","[3, 4]",0
"As Lord McCarthy noted some 13 years ago , the management side of the councils comprise ‘ employers who do not pay and paymasters who do not employ . ’","[15, 16]",0
"no I feel about I I 'll I 've said to Ann , no I feel alright Ann but you know just I du n no I 'm not quite myself am I ?","[15, 16]",1
"Adam , ’ Mike went on quietly , ‘ you 've always taken full advantage of anyone who 's fond of you .","[4, 5]",1
This is to digress .,"[3, 4]",0
So we were gon na move an office up to here with some natural light in it .,"[5, 6]",0
"Despite the contemporary tone of much of Action for Cities , the programme 's heritage can be traced to the early 1960s studies which provided the basis for the 1965 Milner–Holland Report on housing and the 1967 Plowden Report on education , as a result of which general improvement areas and education priority areas were established .","[51, 52]",0
The abstract talk of commuting by rail or road being replaced by information technology finds a concrete expression in the idea of telecottages .,"[10, 11]",1
"On the other hand it can be argued that the sauropods like Brachiosaurus were so large , and with a relatively small surface area through which to cool compared with their enormous volume , that their cooling rate could have been slow enough to allow them to sustain more continuous activity than smaller , living reptiles .","[12, 13]",0
I repeat that l do not believe that the principal cause of last week 's riots was the conduct of the police .,"[21, 22]",0
"By 1983 residential services were designed with ‘ care in the community ’ in mind , but most were based in specialist settings .","[22, 23]",0
But she stressed there would be no let-up in the search for greater efficiency .,"[12, 13]",1
The Indian Mexico raped and abused by the conquistador yet bearing his bastard child .,"[2, 3]",0
The odd policy to put the stage in the middle of the room rather than at one end leads to a diminishing of the atmosphere ( the corners are seldom filled ) .,"[18, 19]",1
"But responses in 1985 were different , at least in terms of degree , and probably in relation to the extent to which the riots were seen as a ‘ race ’ phenomenon by a wider body of opinion .","[12, 13]",1
Mm mm,"[1, 2]",0
"Clare said , ‘ I 'm not looking for Prince Charming .","[7, 8]",1
Is it worth sacrificing the long-term future of Britain 's biggest stateowned industry to make political capital in the run-up to the next election ?,"[10, 11]",1
"Then came the passage , which appeared on the television news that evening and in the papers the next day , about the Liberal Democrats being the Trojan horse that would let Labour in .","[18, 19]",1
"A man stood on the porch , his hands in the pocket of his beige mackintosh .","[2, 3]",0
"Like Labour in 1979 , the Conservatives have put military ambulances on standby .","[8, 9]",1
"Her long hair , shining gold , was swept back and caught at the nape of her neck with a bow , make-up , expertly applied , accentuated the classically beautiful lines of her face , and she wore her well-cut suit with all the panache that was expected of her .","[29, 30]",0
"Sartre considered that orthodox dialectical materialism takes the easy way out by merely eliminating the first in favour of the second , making man a passive product entirely determined by economic circumstances .","[6, 7]",1
"After being given clearance to land , Miranda , following her instructor 's directions , started her approach ; she throttled back to reduce speed and control her descent as she flew towards the threshold — the point just before she intended to touch down .","[9, 10]",1
When we have a when we were talking to them and we had the door through and my snooker got really good .,"[7, 8]",0
"The discussion of operational problems and prospects further amplifies many of the issues raised in preceding chapters , particularly with respect to the problems caused by the dependency on secondary data sources and the need for much more detailed geographic information to overcome some of the problems associated with linking data sets .","[15, 16]",0
"Seeing the University Rugby Club I would , I would have eh !","[0, 1]",0
"And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield , the corpses long since carted away but the air vibrating still with the gunfire of long-lost battles , while the power station loomed over it like a grandiose modern monument to the unknown dead .","[10, 11]",1
But July also passed without Debbie receiving any money .,"[3, 4]",1
It might also be argued that the mandatory life sentence makes a substantial contribution to public safety .,"[13, 14]",1
‘ What do independent experts say about our 10 extra pages ? ’ asks the advertisement .,"[13, 14]",1
Yes but heavens you know you 'll never climb with that and you 'll never climb the stairs,"[14, 15]",0
"Post-Impressionism : Royal Academy of Arts , London 1980","[3, 4]",0
"At the end of summer , her body stops wanting gin and tonics and suddenly desires whisky .","[8, 9]",0
"One of their main assignments was to contact Edoardo Amaldi , a physicist thought to be in hiding near Rome .","[3, 4]",0
In that case both of them will move inwards under the effect of magnetic force .,"[8, 9]",0
Long afterwards Ruth realised that this was the moment when she had learned that she could never come first with him .,"[17, 18]",1
"Cross the road now you stand there stand still , give me your other hand good girl right now is it all clear","[14, 15]",0
"We were lucky , ’ says Debbie Adams .","[7, 8]",0
The painting was agreed to by Luce in part to recompense for what she saw as her misjudgment of her dead friend .,"[14, 15]",1
"But this is a plot development — the plot development — and , if it involves turning a couple of Aled Jones types into Oliver Reeds , why let logic get in the way ?","[16, 17]",1
"The wonderful thing about the human mind , Adam thought , is the way it copes when the worst happens .","[2, 3]",1
"Drinks exercises introduce the notion of measurement , concentration of alcohol content ; information which will be necessary to carry out the recording of alcohol consumption throughout the duration of the course ( p. 3 ) .","[24, 25]",0
"‘ If she took her poor child back to his father and gave her husband a second chance , she would n't need money . ’","[12, 13]",1
"In the early 1940s and 1950s , the belief was widely held that a combination of government intervention — in the form of town planning , housing and health programmes , and the provision of social security — and permanent male full employment , together with an increase in real wages , would reduce suffering due to poverty to manageable proportions .","[28, 29]",0
"The long back legs of such hunters look highly suitable for running , and as they did so the long tail may have been held erect as a kind of counter-balance ( see p. 116 ) .","[25, 26]",0
There was now a new worker in the network who also made an early relationship with families but who could present a broader choice of day care to parents .,"[8, 9]",1
"Actually from the original structure , I mean , it 's , it 's , it was half that size anyway .","[7, 8]",0
"‘ The Narodnyi Kommissariat Vnutrennikh Del , our People 's Commissariat for Internal Affairs , was responsible for — ’","[10, 11]",0
"She reminded him of pictures of the young Elizabeth Tudor , the same red-gold hair framing a curiously adult face both secretive and self-composed , the same sharp nose and wary eyes .","[18, 19]",0
"Well you 're pulling , you little bugger !","[6, 7]",1
"Over 50 per cent , and in some cases over 60 per cent said they would like to learn about the human heart , germs and illnesses , how our muscles work , what food is good for you , life in the sea , what makes a rainbow appear and how a record is made .","[18, 19]",0
‘ You have n't got a copy here ? ’,"[4, 5]",0
"They were the Gesta Francorum , the deeds of the Franks , or the Gesta Dei per Francos , God 's deeds performed through the Franks , as two of their earliest chroniclers entitled them .","[15, 16]",0
"The Gulamalis received their rent for the first three months , then nothing for four months , and were told the computer was broken , the accounts were being moved , the cheque was in the post , and so on .","[29, 30]",1
In 1912 ordinary subscriptions still brought in only £12000 a year and it proved difficult to raise them to anything like what was needed .,"[13, 14]",0
The DDI reminded them all of the secret police who had run East Germany with an iron fist .,"[11, 12]",1
‘ I 'm sure we will . ’,"[3, 4]",0
"‘ It may seem a little odd for prison staff to be looking at their prisoners as customers , but they are the direct consumers of our service , ’ explained Mr Stephen Twinn , prison director , who spent 23 years in the public sector at various grades of prison governor .","[51, 52]",0
North Tyneside council says it is too starved of funds by central government to do much .,"[12, 13]",0
By Richard Savill,"[2, 3]",0
"On holiday that 's right , he sent you a letter did n't he ?","[7, 8]",0
"My Dress … again suggests a conflict , but the ambivalence is gone .","[6, 7]",1
"The value of this information is inherently dependent upon the quality of the inference process and that in turn depends upon the complexity of the scene , the spatial , temporal and spectral resolution of the sensors and the particular algorithms used .","[4, 5]",0
"The model came in with the cups of tea , still glowering darkly at Paula from beneath her fringe of false eyelashes .","[1, 2]",1
Nuclear power stations must prepare a plan and submit this to the Nuclear Installations Inspectorate and Health and Safety Executive for approval .,"[21, 22]",0
"Not sure of the music policy , but the name sounds like the ingredients of a takeaway from a less salubrious Chinese .","[13, 14]",1
"the rain came down and the floods came up and the house on the rocks slid down , but the foolish man built his house upon the sand , the foolish man built his house upon the sand , the foolish man built his house upon the sand and the rain came tumbling down","[51, 52]",1
"Sartre considered that orthodox dialectical materialism takes the easy way out by merely eliminating the first in favour of the second , making man a passive product entirely determined by economic circumstances .","[26, 27]",1
"At the opening party , an excited three-and-a-half-year-old Josh rode the pretty antique red rocking horse in the shop window .","[12, 13]",0
Maslow ( 1966 ) and Hudson ( 1966 and 1968 ) saw science as providing an emotionally undemanding activity appealing to boys moving from the calm of latency to the turbulence of adolescence .,"[11, 12]",1
"The first three chapters dealing with environmental monitoring , natural and technological hazards and settlements and infrastructure applications make use of a very wide range of geographic information .","[23, 24]",1
"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area , until medieval monks started to dig a spider-web of ditches to drain it .","[30, 31]",0
"Sir : I was interested by your juxtaposition of ‘ Poll predicts 42-seat majority for Labour ’ with ‘ Tories hold on ’ ( 30 September ) , the latter referring , of course , to the Conservative victory in Wandsworth , the significance of which appears to have been almost totally ignored by the media .","[50, 51]",0
"He placed the proofs on the desk , refused Alice Mair 's offer of coffee and followed her back to the front door .","[21, 22]",0
Well I mean I can get that up the end .,"[2, 3]",0
Keith Thomas pressed a button and a huge door clanked upwards so that I could peer into the heart of the furnace .,"[18, 19]",1
Regional health authorities will from time to time produce mortality data at ward level .,"[8, 9]",1
"Tense , facing outwards , Forster , Lawton and Nell guarded Delaney as he intoned the seaman 's prayer of interment , and then committed the canvas bag to the ocean .","[20, 21]",0
"Small children can sometimes be persuaded to eat cow cake in the same way that old people will eat cat food , but the chief result of all this farming was to produce huge food mountains which we could then refuse to give to the Third World , or to the socialists of Eastern Europe , in order to teach them the error of their ways .","[7, 8]",0
"‘ See if you can rustle up a cup of tea for Paula and me , please . ’","[5, 6]",0
"Charlotte mummy get cross with you if you start this nonsense , just got to get some dog food and some bread then we can go home , O K ?","[8, 9]",0
"If it now seems self-evident that monitoring of the global environment is necessary , indeed is even vital , the prediction of what is likely to happen is almost as important : the 170 000 people in the Maldives are understandably worried about the prospect of global sea-level change since no part of the islands is more than 2 m above present sea-level !","[17, 18]",0
"The rhetoric of the Tehuana opposes the nihilism of traditional feminisations of colonial trauma , and asserts the potential of a dignified cultural resistance .","[5, 6]",1
"Girls choosing science are not particularly emotionally reticent or rigid in their thinking , although they do seem to have low self-esteem in terms of being socially and sexually attractive .","[7, 8]",0
"Mrs Bottomley 's first big test as Health Secretary will come this summer with the annual public spending round , which will be conducted against a background of concern over high Government borrowing and pressure from the Tory Right for public spending cuts .","[23, 24]",1
Lyon will be alright then the might be all right but right over on the Italian branch it might be all right mmm yes,"[16, 17]",1
It was surprise which made him stop for a second .,"[4, 5]",1
You 've done very well .,"[4, 5]",0
"Mueller is taking over the plan , and Don is being transferred back to the States .","[11, 12]",0
‘ Like Jamie here . ’,"[2, 3]",0
"The actual facts ' of who was arrested during the riots , whether black or white , were hardly debated since it was assumed that they were mostly black and mostly unemployed and involved with crime ( Keith , 1987 ) .","[10, 11]",0
"It would be unfair both to the vector potential and to quantum mechanics to say that none of those formulations have engineering applications ( in fact the most sensitive magnetometer built to date is based on that kind of theory ) , but by and large engineers would n't lose much sleep if the use of A were banned with immediate effect .","[8, 9]",1
"The article concludes with an affirmation of the disciplined but non-punitive character of current probation work and argues that , to successfully protect the public and reintegrate offenders into the community , the probation officer 's employment of established social work knowledge , skills , and values is a strength not a weakness .","[34, 35]",0
The point worth making here is that there are many alternative schemes for interpolating from irregular point data ( Lam 1983 ) .,"[3, 4]",1
"In these environmentally conscious times , this is an uncomfortable growth industry .","[4, 5]",0
And I was looking in the yesterday and they sell them in You Ca n't Go Wrong for five ninety nine for Robert .,"[15, 16]",1
"Nine out of 10 are routine calls , many of which could be carried out by mini cabs .","[6, 7]",1
"Just think of it , a man of his talent and ability stooging around the media . ’","[12, 13]",1
"Buddy invites us to regard Holly in the same light , mocking ( in a horribly nudging re-creation ) Lubbock old-timers like The Hayriders , who sing : ‘ When the sun goes down on Blue Ridge Mountain It 's the time to whistle in your ear . ’","[16, 17]",1
In these sections punishment will be understood to mean the infliction of pain and the review of the project will seek to demonstrate that the probation practice described is not only more demanding but also more effective than this traditional understanding of punishment .,"[26, 27]",0
"Scaup must be just about the loneliest farm in England , tucked down in the shelter of the hills with Kielder Forest 's dark mass blocking its southward view and the narrowing valley of the burn filling half the sky to the north .","[25, 26]",1
"‘ Not this evening , surely ? ’ said Beryl , who wanted to watch Mastermind .","[14, 15]",0
"Ideally one could construct a model of the fossil to test out these various functions in experiments , but the number of examples where the analysis has been pursued this far are limited .","[20, 21]",0
"Without Angela Morgan , at least two major clients were in danger of not getting the assiduous service they were paying for , and it would be well worth trying to see if one of them , whom he knew to be a fellow refugee from family life at the weekends , could be found .","[27, 28]",1
"Further afield , we need to recognize that some disasters ( most obviously Chernobyl ) will have implications for more than one country so that environmental monitoring should take place with some kind of international co-ordination .","[1, 2]",1
A bit of mud on the road and,"[3, 4]",0
Once again he backtracks and assumes a larger unity in which conflict takes place .,"[8, 9]",0
"The structure of the developing national authority has been both diffuse enough to prevent it from being destroyed by any one single sweep of arrests ( there have been more than 50,000 arrests since the Intifada 's outbreak ) , and coherent enough to allow for the existence of a unified resistance strategy .","[22, 23]",1
""" Not to worry , "" said Daniel .","[6, 7]",0
"For employment of extra staff where needed , and employment of peripatetic special needs workers .","[14, 15]",0
"But in the twelfth century , the house of Alsace could afford the high costs of their expeditions — Thierry went to Jerusalem four times , Philip twice — and the counts ' repeated absences in fact promoted administrative reform ; the baillis and the Grote Bref were as much the products of crusading as the English and Norman judicial system and exchequers were the product of the king-duke 's divided attentions .","[13, 14]",1
"Although the major theoretical explanations are covered in the numerous introductions to the sociology of crime and deviance and to sociology generally , some review of these theories is necessary before embarking upon an examination of specific , substantive examples of criminal behaviour .","[31, 32]",1
"All too often , as the experience of many mature applications indicates , technical and data-related matters dominate the system development phase and technically elegant solutions are devised which fail to take enough account of user needs and capabilities .","[27, 28]",0
But now she was visibly shocked by the drained and haggard-looking face which kissed her .,"[11, 12]",0
Calls for consideration of electoral reform and a new form of black representation are both expected to be defeated .,"[18, 19]",1
This man was very much liked by the Masai .,"[4, 5]",0
"The same applies to the general deterrent argument : its effectiveness depends on whether the penalty for murder affects the calculations of potential killers at all , and , if it does , whether life imprisonment is seen as significantly more or less severe than the alternative of a long , fixed-term sentence .","[37, 38]",1
"Frederica did not attempt to ascertain the fumbled name , having given up interest in stray new people until it was clear that they were of real concern .","[21, 22]",1
"I said , well fair enough , I 'll go to do something else !","[12, 13]",0
The rose bush was not was not pruned this year so I doubt if we 're going to have many flowers .,"[2, 3]",0
"fossil fuel combustion , for instance , has led to increased concentrations of sulphate in precipitation ( ’ acid rain' ) and many rivers , lakes and estuaries have been greatly affected by phosphates from agricultural , urban or industrial sources .","[5, 6]",0
"Frida Kahlo : The Two Fridas , 1939 , 173.5x173 cm .","[5, 6]",0
All my Ah we have to still tell Patrick about have n't we ?,"[7, 8]",0
Again Law succeeded by unorthodoxy ; he was quick to grasp the essentials of an opponent 's argument and quite prepared to be rude or direct if the situation demanded it .,"[10, 11]",1
As this is been shared by lines int it ?,"[6, 7]",1
"The need to support the police was accepted by both the Labour and the Conservative speakers in the parliamentary debate on the riots , and was established as a benchmark for the official response to the riots long before the Scarman Report was published in November 1981 .","[3, 4]",1
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions — the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .","[20, 21]",1
Prior to laying the information Mrs Bujok had not served an abatement notice upon the council or informed them of the alleged defects in the premises .,"[17, 18]",0
"Penelope , however , it had to be acknowledged , had made no attempt to rise above the blow she had been dealt by finding a dazzling girl of her own age favoured over herself in her uncle 's will .","[13, 14]",0
"The value of this information is inherently dependent upon the quality of the inference process and that in turn depends upon the complexity of the scene , the spatial , temporal and spectral resolution of the sensors and the particular algorithms used .","[41, 42]",0
"In a small way at the moment , of course , but things are happening .","[12, 13]",1
Anne sat in the front in the passenger seat while Adam was in the back with Abigail .,"[14, 15]",1
"This violent event , described at length in hysterically colourful terms , is the only piece of history to be woven convincingly into the plot .","[20, 21]",1
"‘ Thanks for the lunch , Gary .","[4, 5]",0
"Intent to kill may be regarded as the most obvious and indisputable form of fault element for murder , but to some extent that depends on the meaning of ‘ intent ’ .","[24, 25]",0
And they said it was gon na be a difficult birth and that cos,"[10, 11]",0
"The difference is that we are now offering a formal psychological model to suggest that if we want to reduce the current encapsulation of science , if we want to recruit a different sort of student , then certain curriculum changes are needed .","[11, 12]",1
This equation can be further simplified to formula by choosing ( in the physicist 's jargon this is called choosing the gauge ) formula .,"[23, 24]",1
"Anyway , you 'll know what it means when you see it .","[7, 8]",1
"The Scarman Report , for example , located part of the explanation for the riots in the feelings of alienation and powerlessness which were experienced by young blacks living in depressed inner-city areas .","[19, 20]",0
"The government denies this , but has published the text of a letter from its Political Adviser to the New China News Agency ( Beijing 's embassy in Hong Kong ) suggesting that it did .","[19, 20]",0
"Occasionally , though , a dramatist will uncover someone with an interesting story , regardless of how unknown or vaguely remembered the subject is .","[19, 20]",0
‘ What 's happening ? ’,"[3, 4]",0
Primal Scream Not a name which would lead you to expect self-absorbed acoustic doodlings .,"[13, 14]",1
"Dolphins swimming near the barrier altered their behaviour to avoid it , the result , the scientists believe , of them detecting sonar echoes from the reflectors .","[21, 22]",1
"It would maximise civilian tactics of resistance and defuse the natural potential for violence , containing and eventually eliminating the marginal but intrusive phenomenon of collaborator activation by Israeli security authorities and collaborator execution by local Palestinians .","[26, 27]",0
I 've spent my entire working life in the European components ’ business .,"[9, 10]",0
"In August 1911 the diehard peers used language as violent as any that Law was to use later , and in the crucial decision on the House of Lords Law sided with the hedgers rather than the ditchers .","[37, 38]",1
"The value of this information is inherently dependent upon the quality of the inference process and that in turn depends upon the complexity of the scene , the spatial , temporal and spectral resolution of the sensors and the particular algorithms used .","[7, 8]",0
"Well having said that Gordon , your mother lived to a good old age , and my mum , and my father did .","[2, 3]",0
"Small children can sometimes be persuaded to eat cow cake in the same way that old people will eat cat food , but the chief result of all this farming was to produce huge food mountains which we could then refuse to give to the Third World , or to the socialists of Eastern Europe , in order to teach them the error of their ways .","[65, 66]",1
"Between 1982 and 1988 provision gradually increased , so that by 1988 there were 12 children 's day centres , about 70 playgroups and 350 assisted child-minding places funded partially or totally by the Social Services Department , and 1,075 full-time and 824 part-time places in nursery schools funded by the Inner London Education Authority .","[28, 29]",0
Elinor should n't be made to wade though pages of paragraphs with no commas in ‘ em . ’,"[6, 7]",1
"In this case , population density data for a 1 km buffer on either side of network arcs were overlaid on the network itself so as to act as weights for the minimum path algorithm .","[33, 34]",0
He watched their stunned faces across the room .,"[3, 4]",1
"Are you going to go to sleep , eh ?","[6, 7]",0
"But if the valuer is negligent and you buy the property relying on his report , you may still be able to sue him for damages .","[20, 21]",0
"When the Prince and Princess of Wales quite rightly scrapped their tour of the mainland , they had the opportunity to make a contrasting point in Hong Kong .","[23, 24]",1
"She also allayed her insecurity with a massive spending spree ; each charity dinner required a new ballgown , and each new glittering friend — contacts for Scott — required a glittering party .","[32, 33]",0
"Peter Crowther , managing director of a Leeds business centre , recently bought two semi-detached stone cottages in Bramhope , on the outskirts of Leeds , at an auction in the village pub .","[9, 10]",1
The oceans and their biota play a central role in the carbon and nutrient cycles ; global ocean circulation is also critical to the global carbon budget .,"[16, 17]",0
Women philosophers are in a special position to consider such questions for in the image of the philosopher 's child they see themselves .,"[14, 15]",1
The leaf is excellently preserved on the flat bedding-plane of a limestone laid down under fresh water .,"[3, 4]",0
"yeah well divisions , okay , so it 's twenty one shared by say , if that 's one , two , three , four , five , six int it ?","[11, 12]",1
Anthony C. Gatrell and Peter Vincent,"[0, 1]",0
"The visual inspiration for the book was the famous advert for Start-rite shoes , showing a small boy and girl walking off down a tree-lined avenue — an innocent image if ever there was one .","[14, 15]",1
"IN December , 1943 , the men working feverishly to create the first American atomic bomb sent a team of ‘ spooks ’ to Naples .","[8, 9]",1
Erikson suggests that at different phases of life an individual faces a particular psycho-social problem which needs to be resolved before moving on to the next phase .,"[26, 27]",1
"The very old , he thought , make our past .","[7, 8]",1
"In the USA the Environmental Protection Agency produces an Acute Hazards Events Database while the Department of Transportation has a database recording details of 25 000 releases of toxic materials ; such details include locational information , type and amount of material released , mode of release and resulting injuries or deaths ( Cutter and Solecki 1989 ) .","[42, 43]",1
"his face at moment , he had n't been anywhere round to , since all this happened before Christmas .","[9, 10]",0
"the encouragement of private investment and the liberation of the market ; the containment of the forces of social discontent ; the control of the powers of the local authorities ; and the encouragement of the movement of the wealthy into the inner city thus creating buffer areas of Tory support , accentuating inequalities and injustice and ( hopefully though not necessarily ) reducing the potential for conflict among the urban poor .","[10, 11]",1
Meanwhile the flood of letters of a very different sort from anxious Hong Kong citizens to this and every other newspaper office continues .,"[22, 23]",0
‘ I can not honestly see that a system which would require us to compromise the morning after the election is really so morally inferior to a system which has already obliged us to compromise our policies two years before polling day . ’,"[5, 6]",1
