text,span1,label
"John of Marmoutier 's life of Geoffrey le Bel offers a glimpse of how strong bonds were created between the prince and his followers within the household , and how a high level of training was maintained at all times .","[9, 10]",1
The rose bush was not was not pruned this year so I doubt if we 're going to have many flowers .,"[16, 17]",0
"‘ The crux of our argument is that we do n't need to have toxic wastes and the fact that plants like Rechem exist , providing easy options for companies , is acting as a disincentive for companies to clean up . ’","[39, 40]",1
"The rest of lunch passed in similar diversion , interspersed with details of last week 's turnover which were never far from Barton 's mind , whatever other distractions offered .","[29, 30]",1
"Thomson was born in Kansas City in 1896 , studied at Harvard , and then mostly lived in Paris until 1940 .","[9, 10]",1
"John House , who had organised the exhibition , came almost leaping down the stairs accompanied by a smallish woman in a pine-green tent-like coat .","[15, 16]",0
I must admit I like a shower but then again I do like the chance to have a bath now and again,"[2, 3]",0
‘ If I 'm allowed to buy my own . ’,"[4, 5]",0
They 're all there but their their umbrellas and their walking sticks,"[11, 12]",0
"So here he was , a distinguished public man , also an artist of a kind , stepping obediently through Room I ( French 1880s ) and Room II ( British 1880s and 1890s ) , on a lead grey morning , to the pale grey , classical , quiet place where the bright light shone and sang off pigment so that the phrase , miraculous stuff , seemed merely accurate .","[57, 58]",1
She tried again to push him away .,"[1, 2]",0
"The White Paper drew on studies conducted earlier in the decade in Liverpool , Birmingham , and London which pointed to a debilitating flight of capital and skilled labour from the critical areas of deprivation .","[6, 7]",1
"Artists ' impressions show a tram that has more in common with the flat-faced , characterless light trains of the toy-like Docklands Light Railway .","[13, 14]",1
"McLeish thanked him gravely , feeling , as he often did with the Wilsons , that he was being enveloped in a large feather eiderdown , and , made restless by the call , went down the corridor to where he knew Catherine Crane was also in , getting her office in order .","[34, 35]",0
"Yeah , I already told that .","[4, 5]",0
The techniques just described are no more than guidelines in what remains the creative art of studying and describing what an experienced worker is doing or will be required to do .,"[11, 12]",0
"He thought , I know what my idea of heaven would be , if by heaven we mean a place of bliss in which to pass eternity : a sanctuary where one might chain-smoke without impairment of breathing , destruction of the lungs or damage to the heart , light each fresh cigarette from the glowing butt of its predecessor , and drink ice-free but hundred-proof chilled vodka laced with two drops of angostura and a gill of newly opened Perrier endlessly , with increasing euphoria until a peak of joy and ease was reached but without any sub-sequent nausea or pain or dehydration or oblivion …","[94, 95]",1
I just pressed but cos there 's a little line .,"[2, 3]",0
"He walked back to his consulting room , dying for a cigarette .","[1, 2]",0
The system incorporates digitized data on the distribution of all domestic and non-domestic properties in the town together with digitized road centre-line data .,"[2, 3]",0
This market sensitive dispute has taken place as President Bush and Congress continued to spar on a primary cause for government borrowing — the budget deficit .,"[21, 22]",0
Examples often have to be made .,"[5, 6]",1
Somebody 's got to pay for it .,"[2, 3]",0
So he 's got that job and another one .,"[3, 4]",1
They gave support to the Beacon and Elfreda Rathbone nurseries and most members saw these settings as the best places to ‘ treat ’ children .,"[1, 2]",1
‘ Where do you want that put ? ’,"[4, 5]",0
"The fighting chair on her aft deck had thick white leather straps giving it the appearance of a padded electric chair , while the dazzle paint gave the boat an oddly military look that was completed by the number 666 that was painted on her bows in silver-edged black numerals like those warships use to display their commissioning numbers .","[35, 36]",0
But only a local would know to put a body there .,"[7, 8]",0
"Frederica kissed him too , reflecting that he was dressed like a man who smelled dirty , but in fact did n't .","[14, 15]",0
Four add four equals eight .,"[3, 4]",0
She 's trying is n't she ?,"[2, 3]",0
"I shall now introduce the concept of an elementary charge , 1.6 × 10 -19 C , carried by an elementary particle called the electron .","[3, 4]",1
"A 1985 Lancia Y10 ( lead only ) sells for around £2,000 whereas the similar Fiat Uno 55 from the same year , converted to run on unleaded , is worth around £500 more .","[25, 26]",1
"Well she 's just heard it , that 's why , but she does n't she does n't say it very much does she ?","[18, 19]",0
By examining the way these animals were put together it is possible to suggest a likely mode of life .,"[13, 14]",0
"In an earlier than expected Commercial Court judgment , Mr Justice Saville found that the members had not produced enough evidence of irregularities in the ‘ LMX spiral ’ , which sends catastrophe risks swirling round the market to stop the usual process of calling on cash deposits to make good syndicate losses .","[34, 35]",1
"Is it , would you like us to put","[5, 6]",0
"When asked why he did it , D replied : ‘ Just to wake her up and frighten her . ’","[13, 14]",0
"Today , Sartre 's voluntarism is to some extent returning to favour as the result of a desire to retrieve the categories of agency and the subject , which goes together with the wish to get out of the apparently totalizing systems of Adorno , Althusser or Foucault .","[11, 12]",0
you just come along do n't you find out,"[2, 3]",0
"For example , on high policy common opinion said that there was nothing for it but to stay in the ERM .","[17, 18]",1
"There are arguments in favour of this : death is final , murder is the gravest crime , and there is no significant moral difference between someone who chooses to cause really serious injury and someone who sets out to kill .","[37, 38]",1
"In this chapter some of the ways in which palaeontologists determine the way fossil animals lived are described , reanimating the dead fragments to build up a living creature .","[19, 20]",1
"Well exactly , yes , she can give you a ring erm or I could give you a ring for that matter erm .","[7, 8]",1
"Yes but then you see , in the in the old days Gordon , I mean , you you were very fortunate if you got three meals a day and and whatever you got you were glad of and used to eat it all .","[24, 25]",0
Er two times six equals twelve .,"[4, 5]",0
‘ But I can understand how you feel . ’,"[7, 8]",1
"In many cases the word ‘ intent ’ is used without elaboration , but there are some for which a full explanation of the meaning of intention is necessary .","[9, 10]",0
The success of the Ahlbergs ' working relationship must have a lot to do with their long and happy marriage .,"[6, 7]",0
Mind the chair !,"[0, 1]",0
Come on sweetheart !,"[0, 1]",1
"Oil slicks in Alaska and elsewhere helped Vikoma , the group 's environmental cleaning equipment manufacturer , which specialises in separating oil from water , and although Salvesen brick , is suffering in the second half from a 30 to 40 per cent cut in demand as housebuilding nosedives , the first half was prosperous and full year trading profit should be on a level with 1988 , says finance director Brian Fidler .","[68, 69]",0
"B AGEHOT 'S phrase comes in a passage in which he appears to propound the dispiriting theory that a politician , if he wants to get anywhere , must appeal to ‘ the average man ’ .","[23, 24]",0
"It 's the opposite of a cocaine high , you see . ’","[10, 11]",1
"During the journey , East German officials will enter the train , and collect all East German passports .","[8, 9]",0
"After they 'd gone , Forster felt the silence physically settle around him .","[10, 11]",1
"They got their head down , see that","[1, 2]",1
ATTEMPTING AN INTEGRATION POLICY,"[0, 1]",0
"It has now been copied into INGRES , a relational database management system , permitting queries to be made about subsets of the data ; for instance , all males between the ages of 25 and 64 suffering from laryngeal cancer .","[14, 15]",1
"I suppose a little Greek mythology did fit in really , lived with you as long you 've lived with him really !","[18, 19]",0
"If one person chooses to cause serious injury to another , it should be presumed that he or she realizes that there is always a risk of death , and such cases show a sufficiently wanton disregard for life as to warrant the label ‘ murder ’ if death results .","[32, 33]",1
She was n't touched .,"[3, 4]",0
I had to paint the gashes as soon as possible so that rust would not begin to bite into Wavebreaker 's long sleekness .,"[17, 18]",1
"But the job of lifting the standards of people employed , giving them proper training , and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology , and it is n't by any means clear what the bill will be or where the money will come from .","[17, 18]",0
"Two till one , yes I 'll try again Ann .","[7, 8]",0
But he he said do n't wash it I wan na wear it .,"[9, 10]",0
But I still do n't get what you have to write !,"[5, 6]",1
"Emphasizing the applications and relevance of science : To obtain a major qualitative improvement to recruitment in science with more girls and with students possessing imaginative , flexible minds it would be necessary to make science appealing to boys and girls at the moratorium stage .","[34, 35]",1
"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .","[15, 16]",1
And if your father is currently taking your side of things worth sounding him out as to how far he 'll take,"[21, 22]",1
So it might be then they might have taped it ?,"[8, 9]",0
"It is possible to study electromagnetic theory without ever mentioning the word electron , but since it has become such a household word and is used so often we can just as well make use of it .","[4, 5]",1
"Should those decisions not be taken by the courts , in the same way as other sentencing decisions ?","[5, 6]",1
"By the time his aunt arrived Jamie was so far recovered as to be able to refuse to go home and to point out , severely , that he would be needed , either to assist the police or to be lead rider in the eleven-thirty class , or possibly both .","[10, 11]",0
"In this case , however , methodological issues are tackled from a largely user standpoint , whereas in the previous part they were viewed as substantive problems in their own right .","[9, 10]",1
Water please .,"[1, 2]",0
"An old woman , armed with a Sound Guide , became quite excited and pulled at the arm of another .","[4, 5]",1
"Here 's us , heading for trouble and God knows what else , and in the middle of you talking about Nordhausen , I start thinking of Peter .","[19, 20]",0
Did you tell her we 'll wait here ?,"[6, 7]",0
"At present the science curriculum is structured around physical science interests , on which boys are keener ( how motor cars work , atoms and molecules ) ; we were able to recommend that teaching build on the overlapping interests of the two sexes , because girls as well as boys want to know more about human biology and spectacular features of the environment ( animals in the jungle , volcanoes and earthquakes , acids and chemicals ) .","[38, 39]",1
Many may eventually be able to work from home rather than commute to an office .,"[6, 7]",0
"However , the City had been expecting bad figures and the shares rose 15p to 239p .","[6, 7]",1
"So Lewis did not say , even to himself , when he was privately considering trying to get hold of his son in Tenerife , that he disliked Adam and would have been pleased to spoil his holiday .","[33, 34]",0
"Being an undergraduate at the time , my son naturally never considered actually residing in the house .","[11, 12]",1
Put them on a list and wait .,"[0, 1]",1
"She let go of the cabinet , coughing in the dust of ages that appeared to be lurking behind it , and smiled back at him as the February sun shone through the small window behind her , throwing into sharp relief the patches on the wall where her predecessor had hung posters , and the ingrained dirt on the flaking paintwork round the mean , narrow , metal window .","[38, 39]",1
"The final symbolic cue used to make sense of the 1980–1 protests is more difficult to categorize , but its basic meaning can be captured by the term ‘ political marginality ’ .","[16, 17]",0
"‘ We have taken a step backward , ’ Ryan said — and on this sorry evidence it looks as if it will be backwards all the way when the Test takes place at Cardiff Arms Park on 4 November .","[3, 4]",1
"‘ Oh yes , ’ Paula said , brimming with suppressed excitement .","[6, 7]",0
"The rhetoric of the Tehuana opposes the nihilism of traditional feminisations of colonial trauma , and asserts the potential of a dignified cultural resistance .","[5, 6]",1
"I could have gone with it , giving myself four blissful miles of upland walking followed by as many miserable hours of fruitless searching for return transport to East Kielder Farm .","[7, 8]",1
"The hero , Francis Mayne , is suffering from the adolescent 's emotional confusion and acute self-consciousness .","[7, 8]",0
"He was in flight from his family , his dead alter ego , his uncertain sense of identity .","[10, 11]",0
Cos er you feel as you people moan about this sort of area they just do n't realize how .,"[3, 4]",1
How you keeping ?,"[2, 3]",1
In 1912 ordinary subscriptions still brought in only £12000 a year and it proved difficult to raise them to anything like what was needed .,"[5, 6]",1
"But all the same I could n't make such a move without giving it some thought , ’ Paula said grandly .","[12, 13]",1
"he said I come to be supervisor he said , I do n't know , I do n't wish to learn all that !","[8, 9]",0
Trellis is a useful compromise and you can always pretend it was forced on you by the speed of growth of your climbing rose .,"[23, 24]",0
"It helped us to derive Biot-Savart 's law , it will come handy later in solving certain radiation problems , and it often leads to nice formulae , e.g. for the magnetic flux crossing a surface , defined as formula that may be rewritten in terms of the vector potential as follows : formula where C is the curve enclosing the surface .","[11, 12]",1
Five air-monitoring plants had been installed ( he took me to see them ) .,"[11, 12]",0
"I 'll tell you what I said erm ah ah ah ah she 's talking to herself , but Ann will get on to you she 'll think I have n't done it !","[2, 3]",0
"Well , I seem to recall a London gallery exhibiting a pile of rubbish , which was considered valid art by the proprietors and drew a large attendance .","[9, 10]",1
"No you got your licence in erm was it , it were early in the year when you passed your test ?","[18, 19]",1
"First , it would consolidate the structures of the developing national authority which is competing to replace the occupation authority .","[9, 10]",1
I wish I could I 'd like to,"[1, 2]",0
The authors were asked to review the current state of the art in their fields with particular reference to the likely requirements of the future policy issues agenda in terms of the demands that they make on geographic information management .,"[35, 36]",1
"Prototyping is crucial to systems development , argues Ian Richards Tailored to fit .","[7, 8]",0
"In contrast to our previous example we shall now investigate a cylindrical beam consisting of two kinds of charge carriers : negative electrons and some positive particles , which I do not wish to be more precise about at the moment .","[9, 10]",1
"No , leave the sound !","[2, 3]",1
"‘ Success is by no means guaranteed at auction , ’ says Graham Harrison .","[6, 7]",0
Perhaps we should conduct annual examinations from an early age to be sure that we do as little of this sort of damage as possible ?,"[3, 4]",1
they ca n't pursue it till we come back to them .,"[3, 4]",1
"Telling everyone about her mum and dad when they and erm how she talked to her mum about that , and it helped her .","[0, 1]",0
It 's women have to go out and deal with it . ’,"[5, 6]",0
"In his sermon , Dr Runcie said : ‘ We should ever recognise the scandal that Anglicans and Roman Catholics must celebrate two eucharists to make one memorial of our redemption on the day of our Lord . ’","[21, 22]",0
"And then there 's gon na be silly things like walks , you know and","[10, 11]",0
At least it showed that the girl 's mind was working in the right direction .,"[10, 11]",1
"Noting that formula] and anticipating the relationship formula] to be derived in Section 5.7 , we get the following formula for the force formula] , where c is the velocity of light .","[16, 17]",1
Has he made a statement ? ’,"[2, 3]",1
"The fact that at least half of the world 's children would not actually go through this process beyond the first two stages is conveniently forgotten or ignored and , no doubt , the reasons for this were largely social .","[14, 15]",1
"Then as the minutes passed and there was no sign of him , she considered that perhaps he had overslept .","[14, 15]",1
"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .","[3, 4]",1
""" Hey — look at that — Winston Churchill painted that , the … "" — carefully — "" Cap d'Antibes . ""","[9, 10]",0
Lewis asked him if he could remember the day when he heard he had inherited Wyvis Hall and had walked in here and astounded them with his news .,"[14, 15]",0
"We bought it off the city , well Michelin bought it off the city council and they gazumped us and erm but we , we have tables and chairs onto the dance floor on other nights and just pull them back when it 's clear","[9, 10]",1
"Penelope , however , it had to be acknowledged , had made no attempt to rise above the blow she had been dealt by finding a dazzling girl of her own age favoured over herself in her uncle 's will .","[15, 16]",1
"He knew that he was oversensitive to the timbre of the human voice and hers , although not jarring or unpleasant , sounded a little forced as if she were deliberately speaking at an unnatural pitch .","[31, 32]",0
The electric force on an electron of charge e travelling at the edge of the beam ( R = a ) is it is in the radial direction pointing outwards .,"[28, 29]",1
"‘ Someone from the village , you said , ’ Lewis persisted .","[11, 12]",0
"Initially the analyst does all the work , leading the user towards a system he thinks is right for the business .","[15, 16]",0
Can you imagine a woman trying to get two men into bed so she could watch them ? ’,"[7, 8]",0
"‘ He 's gone back to Australia , Dad .","[3, 4]",0
"A sheet of rain had come down then , a hard , gusty shower , while they were laying the squares of turf back in place , and Adam had said something about the rain making the grass grow quickly , the rain being on their side .","[35, 36]",1
"The sale of most of the lossmaking tyre distribution business to Sumitomo , now also a minority shareholder in the only British-controlled tyremaker 's plant , gives the board confidence in some improvement this year , despite a poor immediate outlook for the motor producers .","[26, 27]",1
"The movement of dolphins around the barrier was observed , using electronic equipment to monitor sonar activity .","[10, 11]",0
"She had known him since he was a very small five-year-old , perched like a mosquito on one of the placid beginners ' ponies , so she told the class to carry on walking their ponies while she came to him .","[33, 34]",0
You 're going to watch Rosie and Jim dear .,"[4, 5]",0
"The fourth section examines the formidable barriers that were posed by reorganisation of social services , local authority cuts and the demise of the Inner London Education Authority .","[3, 4]",1
"‘ You two can manage , ’ she said calmly .","[4, 5]",1
"They also exert a fascination very much of their own as they slither round circuses and brush through old city gates , flashing arcs of lightning as they switch tracks on winter nights .","[2, 3]",1
They climb into the car and set off .,"[1, 2]",0
"The GIST hypothesis was that female under-achievement in science and technology is at least partly socially constructed by the school , an hypothesis based on research evidence as well as critical feminist analysis ( see , for example , Kelly , 1981 ) .","[16, 17]",1
All sorts of things seem to have happened while you have been away this time . ’,"[4, 5]",0
"I glanced up at the sails , down at the compass , then ahead to where the lighthouse loom arced powerfully through the night .","[18, 19]",1
"We must remember that to deny someone control of their own lives is to offer them a most profound insult , not to mention the which the frustration of their wishes and the setting at naught of their own plans for themselves will add .","[5, 6]",0
‘ And you told him to give himself up ? ’,"[6, 7]",0
Rhind 's chapter on environmental monitoring and prediction discusses the role of geographic information management in promoting sustainable development on a global scale in the context of the issues identified in the Brundtland report .,"[29, 30]",1
Did he know you were going ?,"[5, 6]",0
"Right you stay there , mummy get the dog food .","[2, 3]",0
"The Directive , which is commonly referred to as the ‘ Seveso ’ Directive , was issued in June 1982 and in the UK its requirements were embodied in the Control of Major Accident Hazard ( CIMAH ) Regulations ( 1984 ) .","[6, 7]",0
Oh I think I 've got one .,"[5, 6]",0
How much ‘ independence ’ do you suppose a person has who exists on the no-fixed-abode Giro of £34.90 a week ?,"[7, 8]",0
This model seems to explain our observations .,"[4, 5]",1
"‘ I mean , they 're not open twelve hours like my shops , and they are n't using the space . ’","[18, 19]",1
and go to bank and see what it would cost you for .,"[3, 4]",0
"He was thumbing through USA Today for the umpteenth time , looking for something he might have missed , when he heard her giggling .","[17, 18]",1
"It was initiated partly in response to the furore caused by Enoch Powell 's 1969 ‘ rivers of blood ’ speech , much as disturbances at the 1976 Notting Hill Carnival prompted further steps on the part of the Department of the Environment — ‘ A riot makes a much bigger impact on government thinking ’ , as Donnison ( 1987 ) has pointed out , ‘ than any amount of earnest and accurate research ’ .","[31, 32]",1
"‘ Thank you , ’ Paula said faintly .","[6, 7]",0
He does n't wan na know !,"[3, 4]",0
As mentioned earlier there are always the twin problems of how to get the information and how to present it .,"[12, 13]",1
We 've got a similar one on ours .,"[2, 3]",0
"Within the next decade , as the privatized water companies develop their GIS , we shall see a massive amount of data conversion in this area .","[16, 17]",0
"Naturally , to embark on such a step is not necessarily to succeed immediately in realising it .","[3, 4]",1
To see a unified Germany .,"[1, 2]",1
There were also some lines intended for local consumption : ‘ Higher petrol prices from the Liberal Democrats … that 's not gon na help a rural area …,"[5, 6]",0
"They may have been the gigantic reptilian analogue of the elephant , and it may be no coincidence that the elephant also has its nasal openings on top of the skull , with the nostrils in this case sited at the end of the trunk it has been suggested that some sauropods may have had a proboscis of some sort .","[38, 39]",1
"Right , thank you very much John","[2, 3]",0
Do you think you could just open the door for me please !,"[2, 3]",0
like that still unnerve me .,"[3, 4]",0
McLeish expressed qualified enthusiasm and Charlie assured him he felt exactly the same about his younger brother .,"[1, 2]",0
Forgotten what it 's called .,"[4, 5]",1
"CRYSTALATE , the electronics product group , experienced a ‘ serious disappointment ’ in the second half and hence profits fell from £5.6million to £2.9million in the year to September .","[20, 21]",1
"And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield , the corpses long since carted away but the air vibrating still with the gunfire of long-lost battles , while the power station loomed over it like a grandiose modern monument to the unknown dead .","[50, 51]",0
"Well we did n't run out , we run out of but there was quite a few outside in the","[4, 5]",1
Er do do n't you remember us taking Iris and Ian down to see her ?,"[5, 6]",0
"After the next change in dynasty , Thierry and Philip of Alsace strengthened their shaky claim to the comital position by attaining for themselves the prestige attached to being the outstanding crusaders of their generation .","[26, 27]",1
Why are the doors always wrote wrong way !,"[5, 6]",0
"Men and women do not usually put their baser feelings and intentions into words , not even in the deep recesses of their own minds .","[6, 7]",1
"Would it be right , then , to confine the fault element in murder to an intent to kill ?","[18, 19]",0
I take it they 're not promised elsewhere ? ’,"[1, 2]",1
These theories share certain similarities with biological explanations .,"[2, 3]",1
"The gangway lamps seemed to give no light , only add further to the gloom of the dusk .","[3, 4]",0
So that 's what I bought him .,"[5, 6]",0
"Some of the refugees had been living in Polish exile for as long as seven weeks , while others arrived only a few hours before West German diplomats announced they could leave .","[19, 20]",0
The political spin-offs from crusading are therefore more difficult to calculate than at first glance they might appear .,"[17, 18]",1
Attention should be drawn to the three Annual Reports of the Hazardous Waste Inspectorate ( now merged with other branches of the DoE to form Her Majesty 's Inspectorate of Pollution ) .,"[3, 4]",0
Hammerson shot up 45p to 855p in sympathy .,"[1, 2]",1
"Since it can not be known as a concept that will realize itself in the future , Sartre argues instead that the totality only produces itself in the moment : ‘ The incarnation as such is at once unrealizable except as totalization of everything and irreducible to a pure abstract unity of that which it totalizes ’ ( II , 58 ) .","[55, 56]",0
It 's when we 're going to take it in the kitchen and put it away when we 've finished .,"[5, 6]",0
"First we shall assume that the current density is confined to a thin wire in which case the integration variable may be changed to formula , where S is a vector normal to the cross-section , formula is the area of the cross-section , and dI is an elementary vector along the tangent of the wire .","[3, 4]",1
"The review team , set up under the auspices of the Social Services Committee , included councillors , senior departmental management and representatives of the children 's day centre organisers and under-fives social workers in its membership .","[15, 16]",0
I said try and start thinking about getting in there because,"[2, 3]",0
"‘ With an auction , you 've got to be certain that at least two buyers are there who can commit themselves , and the difficulty is that buyers who can proceed are few and far between , ’ said David Phillip , a director of Yorkshire estate agents Dacre Son and Hartley .","[39, 40]",0
"He finished dressing , then came and held her by the shoulders , kissing her lightly on the mouth .","[13, 14]",0
"Apart for his incongruously white hair , Amaldi seemed to have the mental lucidity and expected energy of a man half his age .","[8, 9]",0
‘ That 's a risk I 'll have to take .,"[9, 10]",1
"The plane climbs reluctantly , one set of wings dipping drunkenly .","[2, 3]",1
"In any case , if such a qualification is called for it is hard to see how a creature with no rationality at all could possess it .","[9, 10]",1
"It is easy to present the relevant equations ; we have all of eqns ( 1.1 ) -(1.7) but have to substitute a/at = O , yielding formula .","[21, 22]",1
"If the more economically puny ASEAN countries ( Indonesia , Malaysia , Singapore , Brunei , Thailand and the Philippines ) were to bury their reservations , then the high growth from other partners , including such tigers as Thailand and South Korea alongside the more mature economies of Japan and Australia , could mean a dynamic coalition .","[54, 55]",0
"The struggle therefore went on to keep the Unionist press alive , and in 1912 and 1913 both Aitken and Northcliffe stood by the party and gave valuable support in their papers .","[3, 4]",1
"Dressing up , role playing and masquerade form the conceptual basis of Kahlo 's work .","[6, 7]",0
"Mrs Huntley sighed ; her brother whom she had loved , but knew to be self-indulgent to a fault , had done his niece real harm by leaving so much of his money away from the girl who had confidently believed herself to be his favourite thing on earth .","[12, 13]",0
"Mrs Bottomley , representing ‘ caring Conservatism ’ , will face Mr Michael Portillo , the new Treasury Chief Secretary , who is equally keen to establish his Right-wing credentials by demonstrating he can keep keep a tight grip on the public purse strings .","[5, 6]",1
It 's just that I can actually hear it .,"[7, 8]",0
"A number of stories using such imagery were run by both the quality and the popular press during this period , but similar arguments are to be found in parliamentary debates ( Hansard , vol. 84 , 21 October 1985 , cols. 30-.46 , 388 ) , and even in official reports produced by the police on the riots in Birmingham and London .","[4, 5]",0
Not seeing the size she was .,"[1, 2]",1
I am not saying this to make your head swell .,"[6, 7]",1
Mark demanded .,"[1, 2]",0
I mean you could you could,"[1, 2]",0
"He may not exercise his rights or he may shirk his duties , but he can not forgo them .","[3, 4]",1
"In his characteristic phrase , "" I am their leader , I must follow them "" — but he determined to follow them from the front .","[13, 14]",1
"They propose a national radiological spatial information system and , in a pilot project in Cumbria , have integrated several layers of data within ARC/INFO to show what this might involve ( Fig. 10.2 ) .","[30, 31]",0
"Did you walk , or did you sit in your pushchair ?","[2, 3]",0
A neat step-over by Rocastle sent Thomas hurtling in on goal but Rhodes moved sharply off his line to smother the shot .,"[19, 20]",1
"We must remember that to deny someone control of their own lives is to offer them a most profound insult , not to mention the which the frustration of their wishes and the setting at naught of their own plans for themselves will add .","[43, 44]",1
"alright , yeah I am I mean I 'm not alright , I feel very dizzy , like I say I feel I feel a bit kind of heady you know but I will go and have a check up .","[23, 24]",1
The ambiguities and sub-clauses to be found in much of the press coverage during 1980–1 had at least acted as a countervailing tendency against the more extreme forms of discourse which blamed the riots completely on black people .,"[31, 32]",1
Container group Tiphook yesterday said it was still confident of winning its joint £643million bid for Sea Containers even though the battle has swung towards James Sherwood 's ferries-to-trailers combine .,"[23, 24]",1
"The reader is required to follow a series of steps which might , for example , introduce a change in the performance of a complex system .","[5, 6]",1
"The Gulamalis received their rent for the first three months , then nothing for four months , and were told the computer was broken , the accounts were being moved , the cheque was in the post , and so on .","[23, 24]",1
"‘ Come into the kitchen , and we will have a cup of tea .","[1, 2]",0
"Yeah , we think it 's","[3, 4]",0
"Was it the faint smell of herbs and newly baked dough , the soft ticking of the wall-mounted clock which seemed both to mark the passing seconds and yet to hold time in thrall , the rhythmic moaning of the sea through the half-open door , the sense of well-fed ease conveyed by the two cushioned armchairs , the open hearth ?","[20, 21]",0
"Robin Cook , a member of the national executive and the health spokesman , said that a Labour government which sought to force its programme on an unwilling nation would be unsocialist .","[14, 15]",0
"He chewed his thumbnail as he walked , out of long experience keeping in mind the highest priorities : Ensure Body Not Moved and Ensure Next of Kin Notified before the Press got the story .","[6, 7]",0
I know what I 've done .,"[1, 2]",0
"These include the highly specialized nature of much of the technical analysis , the limited capacity for checking the accuracy of many of the findings of this kind of research and the consequent need for the development of knowledge-based inference machines for extracting useful information from secondary and often proxy data .","[17, 18]",0
"Presumably the justification is that D has already crossed a high moral/social threshold in choosing to commit such a serious offence , and should therefore be held liable for whatever consequences ensue , however unforeseeable they may be .","[31, 32]",0
"Buddy invites us to regard Holly in the same light , mocking ( in a horribly nudging re-creation ) Lubbock old-timers like The Hayriders , who sing : ‘ When the sun goes down on Blue Ridge Mountain It 's the time to whistle in your ear . ’","[32, 33]",0
"She was frowning , deep lines appearing between her eyebrows , mouth drawn down at the edges so that instead of a classically good-looking slim English Rose in her late twenties , she looked faded , years older than her real age , and shrewish .","[2, 3]",0
"After all , Mancunians and visitors to the Manchester conurbation are going to have to look at these mechanical millipedes for well into the twenty-first century .","[15, 16]",0
"None of it , if he could help it .","[7, 8]",1
And she could n't bear the thought of being sucked back into the ebb tide of loneliness again either .,"[9, 10]",1
"The metaphor is apt , as Palestinians regard themselves as engaging in a process of giving birth to their independent Palestinian state .","[7, 8]",1
‘ The difficulty is that Perry does everything that bit better than Tristram .,"[9, 10]",1
You want some now do you ?,"[1, 2]",0
add six add six,"[2, 3]",1
"What we choose to call this event depends upon factors such as its magnitude : we speak for instance of accidents , emergencies , disasters and catastrophes , each of which carries connotations concerning the scale of the event and each of which will have a set of human and/or environmental consequences .","[2, 3]",0
I would pick up the phone and phone my solicitor and ask to come and see him and get his advice .,"[18, 19]",1
"This flowed through to earnings per share , up a half at 19.6p and shareholders receive a 25 per cent increase in the interim dividend to 2.7p .","[15, 16]",0
"Today , Sartre 's voluntarism is to some extent returning to favour as the result of a desire to retrieve the categories of agency and the subject , which goes together with the wish to get out of the apparently totalizing systems of Adorno , Althusser or Foucault .","[29, 30]",1
"he 's got , he said he 'd be better at ten o'clock .","[2, 3]",0
"From the hostel it was only a short tube ride to South Audley Street where Madame Mattli had her showrooms — yet another advantage , Paula thought , trying to weigh up the points in favour of the hostel , which she hated on sight .","[42, 43]",0
Labour hopes to transform the situation by increasing the number of A-levels to five for the brighter youngsters and providing grants for four-year training courses ( two years in a Further Education college followed by two with an employer ) for the rest .,"[1, 2]",1
"As Davies ( 1981 ) has pointed out , speech is the basic tool of the social worker .","[6, 7]",1
I see,"[1, 2]",1
"This has been recognized by , among others , ESSC ( 1988 ) .","[3, 4]",0
"Indeed , many systems of criminal law impose a mandatory sentence for murder ( or whatever the highest form of homicide is called in that system ) .","[7, 8]",1
"IT WAS unfair of Auden to suggest , in his ‘ Letter to Lord Byron ’ , that a poet 's ‘ sense of other people 's very hazy ’ .","[6, 7]",1
Do you want a whole ?,"[2, 3]",0
"I give them a , I did give them a good rinse afterwards though .","[1, 2]",1
"the rain came down and the floods came up and the house on the rocks slid down , but the foolish man built his house upon the sand , the foolish man built his house upon the sand , the foolish man built his house upon the sand and the rain came tumbling down","[15, 16]",0
"Their cases humped upstairs and put into the bedroom , Adam looked Rufus Fletcher up in the phone book .","[5, 6]",0
Hillslope failure ( as at Aberfan in South Wales in 1966 ) is a geomorphic hazard but may arise because of raw material extraction .,"[18, 19]",0
"He sucked on his cigarette , furiously threw it into the fireplace , shoved his hands in his pockets , and glared at Adam .","[1, 2]",0
"No one appeared as he drew up and , before lifting his hand to the bell , he paused to read the words of a stone plaque embedded in the flints to the right of the door .","[20, 21]",0
"And now although her whole body cried out for fulfilment and she longed for Joss Barnet to complete what he had surely come to do , she knew that she must not let it happen .","[12, 13]",0
"‘ We are an aggressive company , ’ admitted David Wheeler , operations director at this plant and at Rechem 's other incinerator , at Fawley .","[8, 9]",1
