text,span1,label
"Look who else is ready and rested over at the Orpheum Theater: Populist Huey Long , assassinated 53 years ago , but livelier than most redfish in this revisionist play , `` The Kingfish , '' about a rustic some called a born leader and others a sleazeball","[6, 7]",literal
The stock market rolled through the session with a modest turnover of shares but ended little changed,"[3, 4]",nonliteral
"Unable to find any glasses on the private plane , they drank the bubbly right out of a common bottle , like old friends after a good football game","[11, 12]",literal
"`` It is better for a pitchman to die than to be caught alive in a scandal , '' contends Albert Lerman , chief creative officer at D'Arcy Masius Benton & Bowles in St. Louis , whose clients include Anheuser - Busch Cos","[8, 9]",literal
"The president , buoyed by his victory and favorable opinion polls , dissolved parliament to seek an outright majority for his party","[12, 13]",literal
"Tyson Foods Inc. stepped up its pursuit of Holly Farms Corp . , launching a hostile $ 52 - a - share tender offer to acquire the chicken producer for about $ 941 million","[3, 4]",nonliteral
"At a station beneath the World Trade Center , a tall young man stepped out of a shadow to greet me","[13, 14]",literal
"For $ 12 , Dr. Cartwright sells T - shirts with four little pockets sewn in to hold tennis balls that make it uncomfortable to sleep on the back","[25, 26]",literal
But No Oil struck back early this year with its citywide referendum that would block existing permits for Occidental to drill,"[3, 4]",nonliteral
The suit alleged that Tamiami Gun Shop broke Florida gun laws by selling Mr. Katz the gun without the required 48 - hour `` cooling off '' period,"[24, 25]",nonliteral
"Like most of the other 10 million or so heavy snorers sawing logs across the U.S. each night , I sleep through it all , blissfully oblivious","[20, 21]",nonliteral
"When Will Vinton eats his Raisin Bran cereal every morning , he 'd like to reach into the bowl and shake the raisins ' little hands","[3, 4]",literal
"They note that passengers must pass through X - ray screening machines when they leave most U.S. ports ; luggage goes through security checks , too","[3, 4]",literal
"The first Camry is expected to roll out of the assembly line at Toyota 's Georgetown , Ky . , plant next Thursday","[6, 7]",nonliteral
"Mr. Ozal says he will cool the economy this year , aiming to bring growth down to about 5 % from last year 's 7.3 % and 8.3 % in 1986","[5, 6]",nonliteral
"Congress has kicked around a bill to strike a palladium coin , but it has n't generated much support","[2, 3]",literal
"Stones are laid close together , generally slanting inward , with each stone touching as many others as possible","[13, 14]",literal
"Mostly , though , her technique rests on a meticulous sifting of every shred of testimony , searching for inconsistencies that may buy her client a better verdict","[6, 7]",nonliteral
"He cites a jumble of nagging concerns , including the paucity of money flowing back into the stock market , companies ' eagerness to buy back their stock rather than invest in their businesses , and speculators ' search for quick profits through takeovers","[13, 14]",literal
"The French are targeting certain industries such as publishing and telecommunications , and building up German - sized companies , in a bid to dominate the European market for those products","[3, 4]",literal
"Charles E. Lasseter , formerly senior vice president and controller , was named group vice president , finance , and chief financial officer of this natural - gas pipeline concern , filling a vacancy","[31, 32]",literal
The Federal Reserve has shown its alarm over wage inflation by nudging interest rates higher in an attempt to cool economic growth,"[19, 20]",nonliteral
And British employees can smooth contacts and open doors,"[4, 5]",nonliteral
"Valerii Ignatov , Licensintorg 's general director , noted that in 25 years , the U.S.S.R. had struck only 100 licensing agreements for technology with U.S. companies","[17, 18]",literal
"Phillip Williams , vice - chairman of Times Mirror Co . , publisher of the Los Angeles Times and Newsday , among other newspapers , would n't predict whether the price increase would stick , because he said it would depend on market conditions more than three months from now","[33, 34]",literal
`` Compaq has stepped into the market and is arguably the leader in performance and functions for the price,"[3, 4]",nonliteral
"Tomorrow night at New York 's swank Pierre Hotel , 200 advertising executives in black tie will dance to the jazz of Ann Hampton Callaway and dine on grilled salmon , filet of beef Peregourdine and pastry tulips filled with praline ice cream","[17, 18]",literal
The '70s had weirdo programs - LRB - `` Real People '' once aired a segment on a man who ate dirt - RRB -,"[20, 21]",nonliteral
"At the Houston Petroleum Club , industry officials could n't eat lunch of late without discussing speculation that Exxon was going to walk away with all of the Tenneco properties","[10, 11]",literal
"In a joint venture with a Japanese company this fall , Nucor Corp. of Charlotte will start melting steel in a new 500 - worker I - beam mill at Blytheville , Ark . , on the Mississippi","[17, 18]",literal
Venezuelans traditionally drank 12 - year - old scotch such as Johnnie Walker Black Label that never accounted for more than 6 % of the U.S. market,"[2, 3]",literal
"The appointments , filling vacant posts , are the first since the company 's top officers resigned at the end of May","[3, 4]",literal
"Zane Brown , executive vice president of Equitable Capital Management Corp . , agreed that long - term Treasury yields could fall as low as 8 3 4 % as early as this week as more economic reports lend support to the view that the U.S. economy is slowing","[38, 39]",literal
By targeting users - - raising the risk of their crimes with the promise of certain punishment - - policy makers can seriously dent demand,"[1, 2]",literal
"At age eight , he wrote a story about people , somewhere far away , who ate stars hatched from purple pebbles","[16, 17]",nonliteral
"Their clearest disagreement is on the death penalty: Mr. Bush favors it for big drug traffickers and those who kill during drug - related crimes , while Mr. Dukakis has opposed the death penalty","[19, 20]",literal
"While earnings from exploration and production were lackluster , the companies nonetheless stuck with plans to sharply increase spending in those areas","[12, 13]",nonliteral
"The escaped gas can cause a problem if it mixes with moisture in the air , forming corrosive nitric acid","[1, 2]",literal
"With their wives and girlfriends in Mexico , it 's common to see men dancing alone here","[14, 15]",literal
No one minds pumping Bambi full of lead ; the issue is whether to bring along the dogs as well as the Winchester,"[3, 4]",nonliteral
The dollar ended slightly higher against the other major currencies as profit - taking helped it bounce back after it dipped below 1.8000 marks and touched 126.00 yen in early Asia trading,"[25, 26]",nonliteral
"He ignores the fact that if the defendants were less affluent , it is unlikely that either plaintiff or lawyer would be playing in this legalistic sweepstakes","[22, 23]",nonliteral
"When meetings are winding down , one software developer sometimes steps into the hall and tells his driver to be ready to pick him up","[10, 11]",nonliteral
"Mr. Tassin 's new team will be filled out by Stephen Gardner , 28 , and Christopher Kreidler , 24 , who were hired during the past year to work with the group","[7, 8]",literal
"Equally important , his Socialist government absorbed and then , in effect , destroyed the French Communist Party","[13, 14]",literal
"`` You ca n't really and truly believe that if you pay a dollar toll , you can go down the road and knock things down with immunity , '' says Charles DuPuis Jr . , the turnpike 's director of risk management","[23, 24]",nonliteral
"As a result , he notes , he 's stuck with buying more often from major companies , and pricing is less competitive","[9, 10]",nonliteral
"Villagers danced in the streets at the news that electric light would be coming to their homes , he recalls","[1, 2]",literal
One thing remains certain: The dispute will drag on for a long time,"[7, 8]",nonliteral
But what sticks in the mind of most corporate finance officials at the end of a hair - raising final quarter is n't the complex financing structures,"[2, 3]",nonliteral
"In the past three weeks , more than $ 5.5 billion of new issues flooded the Euromarket , including multimillion - dollar issues from such borrowers as Campbell Soup Co. and Ford Motor Co. 's credit subsidiary and a $ 1 billion issue from Italy","[14, 15]",nonliteral
Some traders tied heavy purchases of mortgage securities shortly after the opening to investors concerned about missing the rally in the bond market,"[16, 17]",literal
"The reservoir , used mostly for agriculture , is the source of the artesian wells that allowed oases to flourish along the coast for hundreds of years","[19, 20]",literal
"But mindful of Daedalus 's brash son , Icarus , who flew too close to the sun , melted his wings and fell fatally to the sea , they carefully avoid hubris","[18, 19]",nonliteral
"The Canadian government agency said the funds will be lent to the Bank of China , which will make them available to the China National Technical Import & Export Corp . , which is purchasing the plants","[9, 10]",literal
The downturn quickly steamrolled on conjecture that the big rise in soybean futures prices in the past two weeks might motivate some farmers to plant more soybeans,"[24, 25]",literal
"If the Russians had rolled over West Germany last week , it might have made Messrs","[4, 5]",literal
"A few minutes later , when the imbalance swung the other way , Mr. Hunter stepped in to buy 140 , 000 shares","[15, 16]",nonliteral
"The six central - bank governors appointed by President Reagan are , for the most part , strong - minded individuals pursuing differing theories about how the economy works . - LRB - John LaWare , the chairman of Shawmut National Corp . , has emerged as the leading candidate to fill the remaining seat on the Reserve Board. - RRB - / - RRB -","[51, 52]",literal
"`` We ca n't go any further until the commission has in fact examined the application , '' she said","[13, 14]",literal
"The feisty , 62 - year - old director of the airline division of the Teamsters union wants 4 , 300 Pan Am reservationists , ticket agents , and office and other workers to strike Pan Am Corp. after a cooling - off period that ends Sunday","[34, 35]",literal
"Since May , he has hired a marketing consultant , a creative director and a new marketing manager to help Hanover use its consumer lists more effectively , targeting only those consumers most likely to buy","[28, 29]",literal
"Another area is management succession , which is looming large at GM. Vice Chairman Donald J. Atwood , who oversees GM 's high - tech subsidiaries , retires next year , and Chairman Smith is scheduled to step down in July 1990","[37, 38]",nonliteral
"`` When we need to decrease consumption of fossil fuels to reduce carbon dioxide and the 'greenhouse effect , ' we need to be headed toward doubling fuel economy standards , not rolling them back , '' said Clarence Ditlow , executive director of the Washington - based Center for Auto Safety","[32, 33]",nonliteral
"The Bush strategists insist they will not attack Mr. Robertson , noting that much of their own support in the South is conservative and evangelical","[7, 8]",literal
Omnicom 's Tracy - Locke unit in Texas recently struck a deal to buy back 20 % of its stock from the parent,"[9, 10]",literal
"Before examining them , Mr. Araujo says he has to read the MiG flight manual , an unwieldly volume he discovered was written in Chinese","[1, 2]",literal
"`` They knocked on my door and I was more than happy to accommodate them , '' Mr. West said","[2, 3]",literal
"Although a study for the Justice Department found that more than 99 % of all telephone traffic flows through the local networks , the Bell companies fear that a significant portion of their business could be drained off","[17, 18]",nonliteral
"But however microscopically small the particle size and smooth the consistency , this product is still 100 % egg white or milk protein","[8, 9]",literal
"Consequently , investment decisions in LDCs were centralized in the state , and development funds flowed primarily into socialist enterprises","[15, 16]",nonliteral
"The military , meanwhile , has said it will stick to the letter of the constitution","[9, 10]",nonliteral
Scudder Stevens advises several smaller mutual funds targeted to Japanese investors,"[7, 8]",nonliteral
"`` The McLaughlin Group '' will kick things off with a pre - convention tussle Friday night ; CNN will add round - the - clock reporting to its gavel - to - gavel coverage ; the networks will try new gimmicks , such as NBC 's plan to conduct dialogues between delegates and voters elsewhere in the country ; public TV will feature nightly wrapups by the regulars from `` Washington Week in Review .","[6, 7]",nonliteral
"But Conservative Party policies outlined earlier this month borrowed from some of Mr. Hagen 's ideas , an apparent attempt to ride the trend in advance of the election scheduled for Sept. 11 , 1989","[21, 22]",literal
"They began from scratch , amateurs learning to sing and dance and act , working up to 18 hours a day , almost every day","[10, 11]",literal
"While acknowledging that the many hits he has taken have had an impact , Mr. Quayle says it is merely `` a question of when that perception will evaporate .","[28, 29]",nonliteral
"Accordingly , they were among the hardest stung when that market proved to be illiquid and interest evaporated last year","[17, 18]",nonliteral
Recruit Cosmos is turning into the scandal that refuses to die - - but also refuses to spin out of control,"[10, 11]",nonliteral
The delegate surge that Mr. Dukakis rode last night was fueled in part by the peculiar rules governing Pennsylvania 's primary and the 178 delegates at stake,"[6, 7]",literal
Suzuki officials said the NHTSA ruling was a major victory and should `` put to rest the inaccurate and misleading attacks on the vehicle .,"[15, 16]",literal
"Performing his own compositions , traditional R & B tunes , zydeco originals and his interpretations of rock numbers , Buck and the band spit out the kind of crackling music that 's been missing since the heyday of Stax Records , when Booker T. and the MGs pumped a driving rhythm behind Sam & Dave , Carla Thomas and Otis Redding","[48, 49]",nonliteral
"But as we survey a world that is about to commemorate Good Friday , Passover and Easter , we are struck by religion 's large presence in the political affairs of secular life","[20, 21]",nonliteral
"The pilots ' union has retained the accounting firm of Touche , Ross & Co. to plow through Texas Air 's financial reports","[16, 17]",literal
"According to a recently unsealed transcript of a closed meeting in Judge Pollack 's chambers with defense attorneys on Sept. 13 , the judge claimed he was being attacked `` professionally '' and threatened to impose sanctions if the lawyers pursued the issue of removing him","[28, 29]",nonliteral
Mr. Jarchow 's team began pouring over local market studies ; Mr. Jarchow would strap his two - year - old daughter in a backpack and visit every building he could,"[5, 6]",nonliteral
You 're stuck with it,"[2, 3]",literal
"The accident began Sept. 13 , 1987 , when villagers in Goiania , Brazil , stumbled on some radiotherapy equipment abandoned by a former health clinic there","[15, 16]",nonliteral
"But with interest rates appearing to be headed higher , many bond buyers are sticking to maturities of no longer than 15 years","[14, 15]",nonliteral
GE has poured more than $ 200 million into designing better turbine parts,"[2, 3]",nonliteral
"Nearly 600 entries poured in , and ten finalists were announced recently","[3, 4]",nonliteral
"The vice president 's confrontation with Mr. Rather also has raised further questions about the media 's performance this political season , as CBS and its affiliates were flooded with phone calls , mostly critical of Mr. Rather","[28, 29]",literal
"They do n't stumble over all the mentions of things like thermoplastics , the latest in feather - light composite materials , which replace metal in Stealth airframes","[3, 4]",nonliteral
"Still , market participants say the firmer U.S. interest rates will lend support to the dollar if tomorrow 's report shows that the trade gap widened in June","[11, 12]",nonliteral
"About US $ 75 million of the debt is owed to the Brunei government , with the remainder due more than 30 international banks that lent the then Khoo - owned National Bank money before it was seized and closed by Brunei in November 1986","[25, 26]",literal
"Recently , an appeals court in San Francisco struck down a federal program requiring drug testing for railroad employees after accidents","[8, 9]",literal
"There was market speculation yesterday that senior officials of Olympia & York may have met secretly with Michael D. Dingman , chairman and chief executive officer of Henley , in an effort to smooth over a rift between the two one - time suitors for Santa Fe , a Chicago - based railroad and energy concern","[33, 34]",nonliteral
Eastern has made elaborate preparations to keep the airline flying with non - union workers,"[9, 10]",nonliteral
"Amherst has a loan fund originally set up to benefit white Anglo - Saxon Protestant men who do n't drink , smoke or gamble","[19, 20]",literal
"`` This memo was withdrawn and destroyed and someone got it by going through our trash and resurrecting it , '' the EDS spokesman said","[6, 7]",literal
"Times have changed since the early 1980s , when the Soviet invasion of Afghanistan stiffened NATO 's resolve to pump more money into defense , Gen. Wolfgang Altenburg , chairman of NATO 's military committee , recently told a group of defense experts in London","[19, 20]",nonliteral
"This is one developing nation where U.S. banks have n't been left holding the bag , as under U.S. regulations they are n't allowed to lend to North Korea","[25, 26]",literal
CD4 is found on the surface of certain immune cells that are attacked by the acquired immune deficiency syndrome virus,"[12, 13]",nonliteral
"But as most of those certificates are destroyed in favor of computer records , the investor who requests a certificate will have to wait until it 's delivered by the city or state that issued the bond","[7, 8]",literal
"But earlier , the real estate concern said its financial adviser , First Boston Corp . , had agreed to lend as much as $ 900 million in short - term subordinated debt , in addition to $ 200 million of `` bridge loans .","[20, 21]",literal
"While American car - buyers still reflexively believe automobiles built in Japan are so good they roll on water , Honda in marketing the cars it is sending back home will boast that its Ohio - built Accords are American","[16, 17]",nonliteral
Euphemisms flow thick and fast in these upbeat analyses,"[1, 2]",nonliteral
"More sophisticated groups of pickpockets and scam artists are also targeting airports , police say","[10, 11]",nonliteral
"Richard Barnett , chairman of the CFC Alliance , says equipment manufacturers wo n't retool their plants until they can know with certainty which CFC substitutes the producers will stick with","[29, 30]",nonliteral
"When the three policemen asked Patrick Nyuka for his notes from a political rally , he did what any reporter for the Saamstaan newspaper would do: He ate them","[27, 28]",nonliteral
"This week , analysts are also beginning to trim their production estimates of the wheat crop planted this spring in the Northern Plains states","[16, 17]",literal
"Observers said the surprise move , just before the four - day midautumn festival holiday , was designed to cool the stock market investment craze","[19, 20]",nonliteral
"`` We want to learn about the prevailing U.S. concerns , to learn how to smooth relations with local communities , '' says Atsushi Yamakoshi , a federation economist","[15, 16]",nonliteral
But there has been no escaping the drought that has tormented the Midwest this summer,"[5, 6]",literal
"At the end of the group 's 40 - minute set , the audience members have decided they do n't care about the museum 's rules either , and they 're dancing in the aisles","[31, 32]",literal
"Several Wall Street investment bankers said clients have instructed them to examine the feasibility of topping the Swiss giant 's bid , but emphasized that interest so far is preliminary","[11, 12]",literal
"And in any case , he says , `` the financial markets are riding herd on the politicians","[13, 14]",nonliteral
PRESS RELEASES about lawyers are flooding newspaper offices as the profession becomes more aggressive about marketing,"[5, 6]",literal
Your July 7 editorial `` The Dukakis Pothole Bonds '' was critical of Gov. Michael Dukakis for `` kiting '' Medicaid checks from an already beleaguered nursing - home industry as an administrative action targeted at helping to balance the state budget,"[34, 35]",nonliteral
"`` There 's a tremendous amount riding on the outcome of this litigation , '' says Carl Taylor , an attorney in the Washington , D.C . , office of Johnson & Swanson , a Dallas - based law firm representing several large corporate plaintiffs","[6, 7]",literal
But some people in the field wonder if the upscale market is big enough for all the start - ups targeted to it,"[20, 21]",literal
Tempers flared even more after China State 's early efforts to dig ponds flooded residents ' yards,"[13, 14]",literal
"`` As the amount of copper available for delivery rose above the number of contracts that had to be satisfied , the threat of a squeeze ' in the March contract evaporated , '' said William O'Neill , research director for Elders Futures Inc . , New York","[31, 32]",literal
MORTGAGE SUBSIDIES would be targeted to more of the needy,"[4, 5]",nonliteral
"The Washington Redskins ' Joe Gibbs is one of those football coaches who sleeps in his office , so he is n't always up on current events","[13, 14]",nonliteral
Standard Chartered sought the investigation last February following press speculation that the bank illegally lent money to buyers of its shares to ward off Lloyds 's # 1.27 billion - LRB - $ 2.25 billion - RRB - bid,"[14, 15]",literal
"With the Pledge , the furlough program and the ACLU , they pumped some genuine voter concerns into the election","[12, 13]",nonliteral
"Nor do Reason , which was plodding along when Jimmy , Jody and Amy were riding high ; pop - leftish Mother Jones , which added 90 , 000 readers in 1979 - 81 - LRB - according to the Audit Bureau of Circulations - RRB - , immediately after Mr. Carter left office ; nor National Review , which lost 25 % of its readers in the years between Nixon and Reagan","[15, 16]",literal
"If a film about Vietnam feels radically different from any previous war film , the audience will be sure to grasp its anti - war message","[20, 21]",literal
"In contrast , imported goods ride only once or twice","[5, 6]",literal
"IBM will unveil products to smooth over computer network problems , sources said","[5, 6]",nonliteral
"`` If I had 10 patients at the hospital , I 'd sleep over .","[12, 13]",nonliteral
"In the third round , though , Holmes got up on his toes , danced some , and flicked a few punches","[14, 15]",literal
"Although the editorial mentioned the deficiencies of the traditional , peer - review method of funding university research , it nevertheless failed to grasp the underlying realities that now have impelled Congress to fund university projects directly","[23, 24]",nonliteral
"Based on the number of acres planted in the spring , the Agriculture Department estimated earlier this year that a normal yield of 121 bushels an acre would generate a harvest of 7.3 billion bushels","[6, 7]",literal
These pamphlets were among dozens written just after the Tulipmania by anti - speculative partisans attacking the speculative markets and especially futures trading,"[15, 16]",nonliteral
Air Inter really wants the government to change its charter so that it can fly outside of France,"[14, 15]",literal
The cancellation of policyholders in West Virginia was based on legislation that would have destroyed the ability of medical - malpractice insurers to exercise their own judgment regarding applicants ' insurability,"[14, 15]",literal
"He plowed afoot behind a mule , picked cotton and hoed peanuts","[1, 2]",literal
Who would n't sleep with strangers if they had the chance ?/.,"[3, 4]",nonliteral
`` They eat this stuff up like rock music .,"[2, 3]",literal
A court in London sentenced an American member of the outlawed Irish Republican Army to life imprisonment for killing a British police officer 13 years ago,"[18, 19]",literal
"Late at night , laughing families pack kebab restaurants or ride Ferris wheels at a gaudy amusement park","[10, 11]",literal
"`` It can now be examined in more detail if the model for restructuring the aerospace industry will hold water , '' Mr. Reuter said","[5, 6]",literal
The economic statistics flowing out of Washington last week were almost too good to be true,"[3, 4]",nonliteral
"As for fashion , Jackie said she 'd stick with plain","[8, 9]",nonliteral
"Meanwhile , Congress is turning up the pressure on the FAA to fix O ' Hare 's problems","[12, 13]",nonliteral
A revenue passenger mile is one paying passenger flown one mile,"[8, 9]",literal
"Art World Inc . , a Fort Lauderdale , Fla . , franchiser of retail art galleries , says it stumbled upon the new trend by accident","[20, 21]",literal
"In the third `` mansion , '' the lascivious emperor , Diocletian - LRB - Patrick Dupond - RRB - , dances a pas de deux with the youth and then repeats it , almost step for step , with the queen","[21, 22]",literal
"That 's pretty much it , plotwise , except for coming up with the various modes of transportation the bounty hunter cop has to use to drag the con man accountant across country","[26, 27]",literal
"`` As these - LRB - new fat substitutes - RRB - flow through the body , they may have laxative properties , '' he says","[12, 13]",literal
"A Converse ad promises , `` Athletes riding the - LRB - Energy - RRB - Wave can keep fresher legs , jump higher , run further .","[7, 8]",nonliteral
"`` I was in the stands when it rained , '' said Victor Lespinasse , a floor broker for Dean Witter Reynolds , Chicago","[8, 9]",nonliteral
"`` People are a little afraid to touch steels because they 've been up so much lately , '' said one dealer","[7, 8]",nonliteral
Yesterday 's sell - off cooled inflationary fears throughout the financial markets,"[5, 6]",nonliteral
Legg Mason 's continued expansion also ate into earnings,"[6, 7]",literal
"Japanese companies ' cautiousness on investment , says Michael Lake of the EC 's Tokyo office , `` is based on their reluctance to grasp the fact that Americans grasped years ago","[24, 25]",literal
"Mr. Dukakis met him at 6 a.m. in New York: two focused , disciplined men , already at work while others slept","[21, 22]",nonliteral
Union Pacific Corp. has rolled two club cars into town to entertain Democrats,"[4, 5]",nonliteral
A recently proposed credit for Ecuador has yet to be completed and Brazil 's bank debt talks have dragged on for weeks longer than expected,"[18, 19]",nonliteral
"Each year in America , 30 , 000 people will die prematurely from diabetes itself","[10, 11]",literal
"Lately , all the talk about possible action in Congress has pumped up the price of the preferred , which closed Friday at 100 1 8","[11, 12]",literal
`` They 're afraid program trading will touch off another free fall and they 've been through that before .,"[7, 8]",nonliteral
"Interest in buying cattle contracts at the Chicago Mercantile Exchange evaporated amid growing speculation that the premium of the cattle contract for December delivery had gotten too far above the spot price of live cattle , said Thomas Morgan , president of Sterling Research Corp . , Arlington Heights , Ill","[10, 11]",literal
My impression is that he does n't drink .,"[7, 8]",literal
"By hitching a ride on these proteins , drugs can be very narrowly targeted to attack diseased cells , Mr. McCamant says","[13, 14]",literal
"He says it was the Koreans who grabbed the knife , wielded the fabric softener like a club , and , what 's more , beat up Ms. Clark 's 67 - year - old mother , Ivy King , who was standing nearby , for no good reason except that she is black","[7, 8]",literal
"Virginia Belden , who sells vacuum cleaners and sewing machines at the Towne East store , however , frets that some shoppers might miss the thrill of getting a bargain","[23, 24]",literal
The man who once slept on a cot in the back of his two - room clapboard office was now as powerful and well - known in the oil region as any sheik,"[4, 5]",nonliteral
"Meanwhile , GOP nominee George Bush 's day was largely drowned out by union shipyard hecklers at a marine ironworks plant in Portland , Ore","[10, 11]",nonliteral
"Instead , improved earnings flowed in large part from last year 's decision to reintroduce a five - stick , 25 - cent pack of sugared gum","[4, 5]",literal
"They smashed the display cases , destroying the inventory","[6, 7]",literal
When the Detroit Free Press cools down,"[5, 6]",literal
"Besides if Mikhail Gorbachev wants to spend all those resources so the East bloc 's skaters and lugers can pump revenue into ABC , it 's fine with us","[19, 20]",nonliteral
"Robin E. Garland was elected to the board of this appliance manufacturer and processor of limestone , filling a vacancy","[17, 18]",literal
"Despite a general slump in much of the women 's apparel business these days , the prospectus indicates that Gitano has been flourishing , aided by new product lines and expansion of its retail distribution network","[22, 23]",nonliteral
"As one breasts the current of this sometimes creamy , sometimes awkward self - regarding style - LRB - it 's obviously catching - RRB - , one inevitably thinks of death by drowning","[33, 34]",nonliteral
Mr. Carson even made a personal appearance to kick things off,"[8, 9]",nonliteral
Carnival seems ahead of the pack in targeting younger customers,"[7, 8]",literal
"Two years ago , Utah state engineers came up with what seemed a logical solution to the seasonal flooding of the Great Salt Lake: Create yet another lake nearby , and pump the excess water into it","[31, 32]",literal
"If the `` draft - dodger '' label had stuck , Sen. Quayle might well have taken Mr. Bush down with him","[9, 10]",nonliteral
"It 's far too early to tell whether the current dry spell in parts of the Farm Belt will damage the $ 15 billion U.S. soybean crop , which has barely been planted","[32, 33]",literal
"The latest rumor yesterday was that International Business Machines Corp . , which earlier had been reported to be planning to license certain Next software programs , is cooling to the idea of using the programs extensively","[28, 29]",nonliteral
"In May , Pinnacle said the partnership between SunCor and Mr. Diddy had been `` dissolved '' so that SunCor could control development of the property that the partnership had acquired , but Pinnacle did n't give further details of his departure","[15, 16]",literal
"Mr. Miles has stepped up annual volume growth on several of Kraft 's brands to about 4 % a year from 1 % , largely through line extensions - - new versions of existing products","[3, 4]",nonliteral
"Moreover , the latest resignations are bound to boost continuing efforts by White House intimates , Republican Party officials , aides to Vice President George Bush and others trying to convince President Reagan that Mr. Meese has become a major political liability and should step down","[44, 45]",nonliteral
"He said GE 's strategy of targeting specific , lucrative niches in the semiconductor business is similar to Harris 's own strategy","[6, 7]",nonliteral
"Fisher - Price Toys , a division of Quaker Oats Co . , rolled out a $ 225 kids ' camcorder this Christmas , a pricey departure from its mainstay line of preschool toys","[13, 14]",nonliteral
"Later , he will inquire: `` Would you like to sleep here , or do you prefer the fresh air of the mosque ?","[10, 11]",nonliteral
"Mr. Campeau has promised to name a Federated team to lead the new Federated - Allied unit , which could smooth much of the anxiety","[20, 21]",nonliteral
"Both France and Italy want to escape the slow - growth effects of Bundesbank dominance of the EMS. West Germans , however , believes it is they that must adapt by showing a greater willingness to employ restrictive monetary and fiscal policies when these are needed to maintain currency stability","[6, 7]",literal
"Asahi , fearing demand will exceed supply , at one point asked employees to refrain from drinking its `` Super Dry '' beer so that more would be available for sale to customers","[16, 17]",nonliteral
"With yesterday 's announcement , Banner has only one more major piece of Rexnord targeted for sale , a plastics engineering business","[14, 15]",nonliteral
- - The federal funds rate on reserves that banks lend one another overnight will exceed 8 % by year end ; yesterday the rate was over 7 1 2 %,"[10, 11]",literal
"In `` As Session Ends , Democrats Can Brag a Little , but They Dropped a Big One '' - LRB - back page , Dec. 18 - RRB - , you missed the biggest accomplishment of the congressional Democrats","[32, 33]",literal
"The main problem , though , is that 80 % of all retirement housing now on the market targets the wealthy - - yet that group makes up just 20 % of all elderly people , says Gordon M. Johnson , a Los Angeles retirement - housing specialist with Laventhol & Horwath , a Philadelphia - based accounting firm that studies real estate","[18, 19]",nonliteral
"In an unusual special report in its current issue , the direct - mail industry newsletter , `` Who 's Mailing What , '' attacks the group as one of three `` shadow PACs '' generating profits for Virginia - based fund - raising consultants doing business as Response Dynamics Inc. National Security PAC paid 76 % of its gross receipts in fees to Response Dynamics and associated companies , the newsletter said","[24, 25]",literal
"In hearings before Mr. Needelman last August , the lawyers attacked the seeming contradictions between the papers ' earlier upbeat statements and ambitious spending , and their more recent statements that the Free Press is failing","[10, 11]",literal
"The partnership was dissolved so that SunCor `` could directly and completely control the development '' of nearly 2 , 000 acres of property the partnership had purchased","[3, 4]",literal
"There is , of course , a long - established list of `` have '' and `` have not '' sports in the U.S . , but it is ironic that weightlifting ranks with the `` nots '' at a time when Americans are pumping iron in unprecedented numbers","[44, 45]",nonliteral
"And , like Mr. Bush , he rests his platform on often untested optimism","[7, 8]",nonliteral
"Such rules are set by identifying available emission - control techniques , estimating the reductions they 'll yield at `` model plants , '' and fixing emission levels that most plants installing these controls will meet","[25, 26]",literal
"And when Mr. Dukakis 's 46 - minute address had ended - - as the confetti and the balloons rained down and jubilant delegates waved an estimated 10 , 000 American flags - - Mr. Jackson , his wife and family joined the Dukakis and Bentsen families on the platform","[19, 20]",nonliteral
"He declines to comment on whether B.A.T is examining alternatives , saying only that Farmers `` is obviously our first choice .","[8, 9]",literal
The money is flowing into the U.S. largely on its own volition because foreign capital can be better employed here than in the home countries,"[3, 4]",nonliteral
"When the TV cameramen motion for him to run closer to the water , Sen. Gore readily complies , the waves rolling up to his feet","[21, 22]",nonliteral
"While Japanese companies have substantially stepped up their acquisition of U.S. companies and real estate , much of the lucrative advisory business associated with the purchases has gone to major U.S. investment banks - - especially Morgan Stanley & Co. and Goldman , Sachs & Co","[5, 6]",literal
"The energy exploration and development concern said the well was drilled to 12 , 120 feet in 474 feet of water and flowed at a rate of 10 , 350 barrels of oil a day through a 3 4 - inch opening","[22, 23]",literal
"Developers who struck off on their own during good times now find themselves out of work , Mr. Phillips says","[2, 3]",literal
"Xoma , for example , is targeting T - 4 cells to combat certain diseases associated with bone marrow transplants","[6, 7]",literal
"Mr. Bush spent much of his time painting a sinister picture of his rival , whom he made seem to be three people rolled into one: Gov. Dukakis , President Carter and Vice President Mondale","[23, 24]",nonliteral
The forecast is likely to add pressure on the government to relax planting curbs on corn and other feed grains,"[12, 13]",literal
Yet he missed the mark on his beliefs that money has no `` cost '' and interest rates are the `` price '' of money,"[2, 3]",literal
"The new group targets 28 stocks that Zimbalist thinks represent the most undervalued candidates for takeover , leveraged buy - out , restructuring or leveraged recapitalization - LRB - basically an LBO that allows shareholders to retain a stake - RRB -","[3, 4]",nonliteral
But Vermont Royster 's writings are as addictive as a narcotic and his article `` Some Lessons From a 'Noble Experiment ' '' hooked me once again and showed me what I 'm missing with the loss of his regular column,"[33, 34]",literal
"If untreated , these immune - deficient mice usually die within four months , often with the same lung infection that kills humans suffering from AIDS","[9, 10]",nonliteral
