text,span1,label
"Xalapa, Ver.- (AVC) El arzobispo de Xalapa, Hipólito Reyes Larios, dijo que el dinero nos esclaviza cuando se convierte en un fin y no en un medio.","[15, 16]",Metaphor
"Habitualmente se considera que el flujo de endeudamiento externo es igual al resultado en cuenta corriente de la balanza de pagos, lo cual implica que, de modo equivalente, se puede definir ese flujo como el resultado neto de la cuenta de capital (incluyendo �errores y omisiones�) y la variación de las reservas internacionales.","[5, 6]",Metaphor
"El laberinto de impuestos es aún más enrevesado, ya que en última instancia hay que rendir cuentas con Hacienda.","[1, 2]",Metaphor
"Tiempo después, con algunas dificultades burocráticas , ingresa al bachillerato de Ciencias Químicas en la Escuela Nacional Preparatoria , donde la mayoría de los estudiantes eran mujeres.","[4, 5]",Metaphor
"Es un segundo nivel se encuentran diversos agentes que incrementan la competitividad ante la apertura comercial como son sevicios asociados a la producción, funcionarios públicos encargados de diseñar y operar las políticas pecuarias específicas, así como académicos e investigadores involucrados en búsqueda de alternativas técnicas, administrativas y económicas para el nuevo escenario.","[29, 30]",Non-metaphor
"Hola, Gente y amigos(as) amm. espero que les guste mi home y ps Ojla voten 5 estrellitas .","[16, 17]",Non-metaphor
Madre preocupada por hijos adolescentes El poder de las ideas Los vegetales permitidos dentro de una dieta Remar aumenta la fuerza muscular Pagos a Infonavit 14 Ajedrecistas parten al Estatal Listo el Bolton para el Apertura El día de hoy es la junta Siempre no se reanuda el Soft,"[6, 7]",Metaphor
"La vacunación de pacientes de alto riesgo puede conducir más tarde al herpes zoster, pero su incidencia es inferior o igual a aquélla registrada en las personas no vacunadas que contraen la varicela natural.","[8, 9]",Metaphor
*Todo descuento esta sujeto a disponibilidad y restricciones de la tarifa pagada .,"[11, 12]",Non-metaphor
"Introducción a las bases de datos relacionales Comunidad Emagister Access es una herramienta de administración de bases de datos, diseñada por Microsoft, para trabajar bajo el Sistema Operativo Windows.","[12, 13]",Non-metaphor
"Por aceptar que un dictador gobierne su patria, el pueblo iraquí tendrá que pagarlo con su sangre.","[4, 5]",Non-metaphor
"Una buena idea para algunos diputados locales: en vez de usar la Honorable Tribuna del Congreso del Estado cada semana para lamentar la salida paulatina de “su equipo ” del Gobierno Municipal, podrían proponer reformas legales que establecieran, simultáneamente, límites al porcentaje de burócratas por habitante en el Estado y municipios, y al porcentaje del gasto corriente que se debe gastar en sueldos y salarios.","[27, 28]",Metaphor
"Un grupo de ciudadanos de filiación perredista, protestan enérgicamente ante la manipulación que efectúa el edil, quien junto con José Ramiro López Obrador, cuando era presidente y secretario del comité directivo municipal del PRD, siempre insistieron que no pagáramos impuesto de consumo de energía eléctrica, así como impuesto predial , y por supuesto el servicio de agua potable, hoy un sinnúmero de ciudadanos entre ellos perredístas al realizar diligencia para pagar el impuesto predial, esto no aceptan nuestros dinero, sino pagamos el liquido vital”.","[47, 49]",Non-metaphor
"En torno a este tema, la diputada  Patricia Sandoval Rodríguez, se refirió a los 14 años de haberse creado la Comisión Estatal para la Defensa de los Derechos Humanos de Nayarit, lo que  ha permitido buscar nuevos horizontes para prevenir las violaciones de los derechos humanos, así como  inculcar en los sectores  sociales, el aprecio por la tolerancia como valor de la fortaleza de la democracia de Nayarit.","[62, 63]",Metaphor
"Plebiscito y referéndum, la ficción democrática .","[4, 5]",Metaphor
"Registros de Propiedad Intelectual : Se tiene la patente internacional US 6,777,193 B1 (en 2004), la patente nacional 233175 (en 2005) y se está trabajando la patente divisional US 10/866,163.","[0, 1]",Non-metaphor
"No se autorizará el pago de tiempo extraordinario a los trabajadores que gozan de compensación adicional por servicios especiales, compensación por horario extendido y/o compensación por servicios, salvo en los casos en que se agote la jornada normal o extendida de acuerdo con las Condiciones Generales de Trabajo, según sea el caso de cada trabajador, y que sean debidamente justificados por el área solicitante y autorizados por la Dirección General de Recursos Humanos y/o la Secretaría de Servicios Administrativos y Financieros.","[4, 5]",Non-metaphor
3.6.1 Hacer programas que hagan uso de los estatutos de entrada y salida que tiene Pascal.,"[9, 11]",Non-metaphor
"También le puede interesar: INTERNACIONAL Abruman más de 300 enmiendas proyecto de reforma migratoria en EUA INTERNACIONAL Elogian proyecto sobre inmigración en Senado pero cuestionan medidas INTERNACIONAL Esperan mejoras a proyecto de inmigración del Senado en EUA INTERNACIONAL Distorsiona Fundación Heritage debate sobre inmigración: TWP INTERNACIONAL Se reunirán Obama y Peña Nieto entre debate intenso sobre inmigración Contacto Como anunciarse Trabaja con Nosotros Página de Inicio Volver Arriba Política de Privacidad - Términos y Condiciones© 2013 - Diario Rotativo, Querétaro, México.","[32, 33]",Non-metaphor
A todos ellos reitero el compromiso de que velaré por sus derechos en el extranjero y en su regreso a México.,"[5, 6]",Non-metaphor
"3.- El favorito de la ultraderecha logra ganar la convención, con una mínima diferencia, sin embargo, la denuncia de Violeta Lagunes ante el CEN sigue su curso y la campaña sigue un lastimoso camino de señalamientos, acusaciones de corrupción y denostaciones por parte de los propios panistas durante su campaña electoral , lo que dificultará sin lugar a dudas un triunfo contundente en la capital por parte del PAN.","[36, 37]",Non-metaphor
EL COSTO DEL ENVIO ES DE 350 PESOS A CUALQUIER PARTE DE LA REPUBLICA MEXICANA.,"[9, 10]",Non-metaphor
"“En las pesquisas intervienen también especialistas en la lucha contra el blanqueo de capitales de la Secretaría de Hacienda y autoridades de la agregaduría de la PGR con sede en España, pues en este país supuestamente habría una cuenta concentradora en un banco español y de allí, para borrar el origen, el dinero se habría desviado hacia otras instituciones financieras como casas de bolsa y casas de cambio, según los informantes responsables de las pesquisas.","[55, 56]",Non-metaphor
"Entre los futurólogos optimistas y los pesimistas podemos encontrar un común denominador: el abismo entre ricos y pobres tiende a ser más profundo en los albores del siglo XXI, acarreando turbulencia social y provocando tensiones entre países industrializados y países pobres, con migraciones masivas y daño ecológico; los hechos en Irak, Afganistán y Palestina-Israel confirman lo que la pobreza y el fanatismo aportan, como caldo de cultivo, al terrorismo.","[13, 14]",Metaphor
"Ellos, los burócratas , son quienes tienen el poder de administrar los bienes y servicios respectivos, a quienes quieran, a la hora que quieran.","[8, 9]",Metaphor
"Llama Sedesol a romper cadena generacional de pobreza Al comparecer ante la Comisión de Desarrollo Social de la Cámara de Senadores, Beatriz Zavala pidió el apoyo del Congreso para que el presupuesto en la materia aumente cada año igual que el crecimiento del PIB","[4, 5]",Metaphor
". - Fiscal Aprender a aplicar y analizar el objeto de estudio de la materia fiscal tanto federal como estatal y municipal de México, aplicable a las personas físicas y morales tanto en su ámbito nacional como internacional, con un sentido ético y profesional, utilizando las herramientas","[14, 15]",Non-metaphor
"Tras la anterior explicación, el investigador advirtió la posibilidad de que se geste un endeudamiento más profundo que el de 2003 debido a que aseguró la deuda pública aumentó mil 140 por ciento de 2004 a 2005.","[16, 17]",Metaphor
"La pobreza arde en la conciencia y reseca el ánimo. La pobreza también es un modo de violencia. Nuestra infancia está expuesta al maltrato, a la discriminación, abandono y al abuso. A pesar de las reformas al Código Civil y Penal en cuanto a determinar como delito la violencia familiar y aunque se persiga de oficio, la realidad dista mucho.","[2, 3]",Metaphor
¡ Mejor que nos den el dinero para traernos lonche!,"[1, 2]",Non-metaphor
"""En el punto de encuentro entre el primero y el tercer mundo, donde la pobreza choca con la libertad y se traga a los viajeros sin papeles, produje Beaner (Frijolero)"", nos platica.","[15, 16]",Metaphor
"Excelente noticia, ya era hora que el gobierno federal rescatara este espacio unico en el mundo en donde para nuestras autoridades estatales debe aprovecharse para que las personas se metan a bañar con todo y bloqueador arruinando la calidad del agua.","[11, 12]",Non-metaphor
"-EL MISMO C. SECRETARIO: Por instrucciones de la Presidencia , se consulta a la asamblea si se le dispensa la lectura al acta de la sesión anterior, tomando en consideración que ha sido publicada en la Gaceta Parlamentaria y copia de la misma entregada a los Coordinadores de los Grupos Parlamentarios, para sus observaciones, y se proceda a su votación.","[5, 6]",Non-metaphor
"Ciudad de México.- La democracia no florece en la fractura, la división o la reyerta y hay instancias con actuación reciente en México sin ánimo alguno de llegar a acuerdos, con lo que han mostrado su incapacidad para dar respuestas a la sociedad, señaló Edgar Elías Azar, magistrado presidente del Tribunal Superior de Justicia del Distrito Federal (TSJDF), quien advirtió: la democracia desmaya y las instituciones pueden sucumbir.","[6, 7]",Metaphor
Por una reforma electoral en Michoacán sin sesgos partidistas,"[7, 8]",Non-metaphor
"Si tienes amigos o familiares a los que les gusten los videojuegos, esperamos que te sirva de referencia para aprovechar mejor tu dinero y quedar como un señor (o una señorita).","[19, 20]",Non-metaphor
Se portan como buitres electorales .,"[3, 4]",Metaphor
"Se remonta a los orígenes mismos de la aparición del hombre, ente que no puede captar ideas o conceptos sin reducirlos a símbolos: signos, figuras, imágenes.","[15, 16]",Metaphor
"Y es que Wall Street es un poder financiero ""global""; la Ford es un poder industrial y comercial ""global"" y la mafia rusa o colombiana son poderes delictivos ""globales"" que se saltan fronteras, en tanto que Washington es la única potencia política ""global"" que, precisamente por ser política, no puede actuar como si los hombres, las culturas, las fronteras y las realidades nacionales no existieran.","[40, 41]",Metaphor
"El presente artículo aborda la temática y problemática de la reforma de Estado desde la perspectiva democrática , sosteniendo que para que dicha reforma responda a los intereses y necesidades de la sociedad, debe llevarse a cabo, con la participación directa de los ciudadanos a través del plebiscito en el sentido en que está consagrado en la Constitución Política del estado libre y soberano de Veracruz-Llave.","[15, 16]",Non-metaphor
"Aguirre no dudó en pedir al Gobierno de Mariano Rajoy una revisión «a fondo» del Estado de las autonomías y pedirle «aclaraciones» por el sistema de financiación autonómica que permite que la asignación a Madrid sea de 11.500 millones de euros (casi 1.000 millones menos que el pasado año), cuando el Estado recauda 66.090 millones por IVA, IRPF e impuestos especiales sólo en la Comunidad .","[64, 65]",Non-metaphor
Principio de operación simple gracias a los símbolos utilizados en el panel de mandos .,"[11, 12]",Non-metaphor
"La caracterización de una política industrial local es la de centrar su atención en las pequeñas y medianas empresas (Pymes) y en la creación de empresas innovadoras, esto obedece al que las (Pymes) son la parte mayoritaria y más vulnerable, pero además son las de mayor difusión del crecimiento y del empleo en la gran diversidad de regiones.","[5, 6]",Non-metaphor
"Si elige las opciones 2 ó 4, debe tener a mano un disco de arranque o inicio.","[3, 4]",Non-metaphor
Los sunitas acusan a la mayoría chiíta de haber manipulado los comicios .,"[9, 10]",Metaphor
"Y si análisis tu reflexión veras el reflejo de lo anterior, con tu pregunta se reflexa segregación religiosa, al separa pobres de ricos, y al ir más allá y al separar los ""ricos buenos"" de los ""pobres malvados"", el considerar que la pobreza es un castigo de dios, al añadir un toque moral religioso separatista.","[45, 46]",Metaphor
"Formar profesionales de la Administración de empresas con dominio teórico-práctico de las áreas del conocimiento económico, administrativo, financieros y de la producción de bienes y servicios, en consonancia con las exigencias del entorno versátil y cambiante del país; preparados para proyectar y desarrollar planes estratégicos, estructuras organizacionales y principios de gestión que garanticen el funcionamiento operativo eficiente de las empresas.","[48, 49]",Non-metaphor
"Se abandonan de la agenda internacional temas vitales como son la transformación de la cooperación para el desarrollo entre los Estados en un compromiso jurídico internacional, fincar responsabilidades jurídicas al comportamiento de las transnacionales y reformar el sistema financiero mundial de tal forma que sustente el derecho al desarrollo de los pueblos del mundo y regule las prácticas especulativas y usurarias del gran capital internacional, entre otras demandas importantes.","[44, 45]",Metaphor
"El cambio resultó benéfico, porque evidentemente que sea una mujer, la mítica, la fantasiosa, la que cuenta, nos ofrece mayor riqueza .","[19, 20]",Non-metaphor
No se contrataban guardias en suplencias porque no se autorizaba el estímulo mínimo para ello.,"[11, 12]",Non-metaphor
"Ustedes realizarán su trabajo de manera profesional, pacífica, sin trabas, eso si, de manera leal y honrada y sin aspavientos, devolviendo el dinero ya lavado .","[24, 25]",Metaphor
"Una de las herramientas es un buscador avanzado, que se encuentra aún en su fase piloto y que facilitará el acceso a la información de gobierno en sus distintas áreas de participación tales como economía, gobierno, salud y educación al ser instrumentado por el Sistema Nacional e-México.","[23, 24]",Non-metaphor
"Ante más de 120 representantes de sofoles y sofomes, y otras empresas financieras especializadas, se informó que la decisión se fundamenta en la Ley de Impuesto a los Depósitos en Efectivo, publicada en el Diario Oficial de la Federación el 1 de octubre de 2007, y a la Primera Resolución de Modificación a la Resolución Miscelánea Fiscal para 2008, publicada en el mismo medio de difusión el 27 de junio del presente.","[54, 55]",Metaphor
También mejora las cuentas bancarias con las nuevas características del comercio electrónico.,"[1, 2]",Non-metaphor
"Permitió resolver el problema eterno de los ricos y poderosos, el de defenderse de la envidia y del odio de los pobres y explotados.","[18, 19]",Metaphor
"""Éste es un gobierno parásito que le chupa la sangre al productor"" aseguró","[4, 5]",Metaphor
"Dado el importante lugar que ocupa nuestro país por su megadiversidad, asumimos que tanto la sociedad como el gobierno debemos valorar la importancia de los saberes locales que ayudan a conservar la diversidad genética y a producir una parte importante de nuestros alimentos, ahora amenazados por intereses corporativos de empresas biotecnológicas.","[22, 23]",Non-metaphor
"Por eso, desde el arranque de mi administración iniciamos un amplio programa de pavimentación con visión de tres años que nos permitiera cambiar el rostro urbanístico al municipio.","[4, 5]",Metaphor
"Nada cambiará una letra cuando el Sistema Político mexicano está podrido. Me parece que los que tenemos que cambiar somos los mexicanos de a pie, o sea, el producto fundamental de la patria mexicana. ¿Acaso hay indicios de una nueva cultura política, en la que se privilegie la ciencia, el humanismo y, sobre todo, la ética, que debe entenderse como la conjunción de valores que deben caracterizar a los seres humanos? ¿Acaso sepultaron al IFE , porque se había vuelto una institución corrupta, en la que imperaba una burocracia catalogada por muchos como la casta divina de la democracia?","[72, 73]",Metaphor
"Ahora bien, por cuanto en éstas ha de haber razón, es preciso que en ellas algo sea conocido a priori, y su conocimiento puede referirse al objeto de dos maneras: o bien para determinar simplemente el objeto y su concepto (que tiene que ser dado por otra parte) o también para hacerlo efectivo.","[36, 37]",Non-metaphor
"“El Gobierno federal no está haciendo su trabajo en Iztapalapa y nosotros esperaríamos que cuando se termine de construir el destacamento de la PFP, puedan realizar operativos para erradicar las llamadas tienditas”.","[5, 6]",Non-metaphor
"¿Por qué los pobres no pueden hacerse ricos? ¿Por qué no pueden tener ni siquiera lo que tienen? ¿Por qué pagan más caro y deben hacer más trámites que los ricos? Hernando de Soto, autor peruano de El otro sendero (1984) y El misterio del capital (2001), ha tratado de responder estas y otras preguntas fundamentales para una visión no asistencia lista, ni filantrópica, ni populista de la pobreza. Su veredicto es: los pobres no son tan pobres como se piensa. De hecho, hay en la pobreza y en la economía informal asociada a ella una riqueza enorme , tanto en activos como en imaginación y energía económica.","[97, 98]",Metaphor
Denuncia Fernando Herrera que la Secretaría de Gobernación desteje lo que construye,"[8, 9]",Metaphor
La defensa de la independencia y la soberanía de nuestra patria se debe convertir en la razón ética y en la principal tarea de todo el pueblo de la clase trabajadora.,"[1, 2]",Non-metaphor
"Con Gastón Azcárraga, la denuncia presentada por la Asociación Sindical de Pilotos Aviadores (ASPA) hace dos años ante la Procuraduría General de la República, después de un tortuoso camino en la burocracia judicial, derivó en una querella incoada por  la PGR en diciembre del año pasado y que posibilitó, en febrero último, la liberación de orden de aprehensión contra el empresario consentido de Felipe Calderón.","[28, 29]",Metaphor
"Conforme a lo arrojado en las revisiones de inicio en las cuentas de los alcaldes de esos periodos Jaime Mussa Bernal y Sergio Carielo, de Ocampo y Cuatrociénegas, respectivamente, en ambos casos hay faltantes o dinero no comprobado por más de 30 millones, calificando las autoridades encargadas de escarbar en las cuentas públicas, como dinero desviado .","[55, 56]",Metaphor
"En este proceso están comprometidas importantes virtudes, como son la diligencia, la laboriosidad, la prudencia en asumir los riesgos razonables, la fiabilidad y la lealtad en las relaciones interpersonales, la resolución de ánimo en la ejecución de decisiones difíciles y dolorosas, pero necesarias para el trabajo común de la empresa y para hacer frente a los eventuales reveses de fortuna .","[57, 58]",Metaphor
"Entre dichos temas, Castañón mencionó la disminución de la carga fiscal de los contribuyentes cautivos, las aportaciones patronales al IMSS, la deducibilidad de las prestaciones sociales, incentivos para el crecimiento de empresas formales, la conversión de negocios informales en formales, la certeza jurídica para las inversiones tanto a mediano como a largo plazo y la protección del Estado a quienes cumplen con sus contribuciones. El dirigente de Coparmex ni siquiera ratificó que el congelamiento de impuestos deba ser por tres años, como adelantó el secretario, pues dijo “que eso dependen de las negociaciones que tengamos”.","[73, 74]",Metaphor
"Mientras Aaron agotó 12 mil 364 turnos al bate para imponer la marca de cuadrangulares, Bonds sólo necesitó 9 mil 768 para alcanzarle.","[12, 13]",Non-metaphor
entrelacen virtuosamente para que el regalo de riqueza que México,"[5, 6]",Metaphor
Somos la misma fábrica elige el área de Bordado que necesitas.,"[6, 7]",Non-metaphor
"Hay un clima de desestabilidad y desgobernabilidad —no sólo ingobernabilidad, pues ya no sólo es la incapacidad para gobernar sino la capacidad para provocar crisis de gobierno, que ése es el ejemplo de Oaxaca—. Y muchos piensan que la gente de abajo no se da cuenta.","[21, 22]",Non-metaphor
"En el otro extremo del espectro político, el ciudadano López continúa empecinado en exhibir que lo suyo es la reyerta y no el arte de la política, cuando algunos ingenuamente le ofrecen la vía institucional, su respuesta es el “tejerismo” (aquel español que enfundado en un sombrero de tres picos, ¿o era unicornio?, trato de impedir el paso a la democracia en ese país).","[55, 58]",Metaphor
culto del dinero,"[0, 1]",Metaphor
Nace en Canadá primer sindicato de trabajadores inmigrantes,"[4, 5]",Non-metaphor
"La caja de Pandora ya se abrió: presenciamos el preámbulo de una verdadera legislación que garantice la responsabilidad social de los medios comerciales y públicos para que coexistan con diferentes intereses pero bajo un marco normativo claro, o todo quedará en el anal de las buenas intenciones democráticas .","[45, 46]",Non-metaphor
El Titular del Ejecutivo informó al Congreso del Estado y al pueblo de Jalisco sobre los avances y retos de su gobierno.,"[6, 7]",Non-metaphor
Manejo del sistema de producción de manera que satisfaga...,"[2, 3]",Non-metaphor
"sólo se necesitan los ingredientes perfectos y él los tenía en este tugurio con olor a pobreza monzónica , cerveza y arroz frito.","[17, 18]",Metaphor
"Método Interactivo: Todos estos métodos expuestos, llevan al niño a desarrollar habilidades para decodificar el carácter que le presenta el docente (bien sea letra, silaba, palabra o frase), mientras que las recientes investigaciones en el campo de la Psicolingüistica proponen acciones tendientes al desarrollo cognoscitivo del niño, puesto que éste actúa en la realidad como un reconstructor del lenguaje que se habla y escribe en su medio, estableciendo el mismo sus relaciones entre imágenes, sonido y signos gráficos, hasta ir construyendo su propia lecto-escritura.","[71, 72]",Non-metaphor
“Un gobierno de puertas abiertas y honesto ofrece el presidente electo de San Juan,"[3, 5]",Metaphor
"Expone que los recursos con los que se sostiene la burocracia provienen de impuestos, ingresos por petróleo y sus derivados y del endeudamiento público.","[7, 9]",Metaphor
Formato de solicitud para la exención de los impuestos al comercio exterior,"[5, 6]",Non-metaphor
"Bogotá, 21 ene (EFE).- La llegada de Barack Obama a la Casa Blanca representa una luz de esperanza para el mundo, coincidieron hoy los diarios de América Latina, que destacaron el mensaje del nuevo presidente sobre el inicio de una era de paz y responsabilidad, en la que espera reconstruir a Estados Unidos.","[15, 16]",Metaphor
"Pienso que en este orden de ideas debería cundir un alto sentido de responsabilidad ciudadana para que si alguien se siente afectado en sus derechos y garantías por una reforma constitucional contraria a lo consagrado en la Ley Suprema, interponga el juicio de amparo ya que la Constitución es el más importante instrumento jurídico con que contamos los gobernados para oponernos a los actos abusivos de la autoridad o a las leyes que violen esas garantías.","[52, 53]",Metaphor
"En nuestro país, algunas corporaciones han dado el gran paso de estructurarse como tales, y se han lanzado a conquistar otros mercados internacionales; sin embargo, la multiplicación de la riqueza en la mayoría del sistema empresarial nacional tiene barreras importantes: La carencia de estructura corporativa, la falta de apreciación del valor de convocar socios y de una cultura de crecimiento más allá de las posibilidades del empresario, (que justamente se facilita con administradores entrenados formal y profesionalmente en escuelas de negocios y con la apertura de las empresas a los mercados de capitales).","[26, 27]",Non-metaphor
"Con esta consigna nos hemos abierto como diócesis a todos los niños y adolescentes de México y del mundo entero, vamos aprendiendo a ser promotores de vida, de comunión, vamos aprendiendo a compartir nuestras riquezas y pobrezas.","[32, 33]",Non-metaphor
"“La normal vigencia y el ejercicio de la democracia brindará el marco adecuado para retomar el rumbo perdido, para recrear nuestra propia identidad, para implementar un plan de gobierno liberador.","[5, 6]",Metaphor
"Por lo sucedido en la jornada electoral y por lo que se avisora al momento de escribir la presente nota, es necesario adecuar nuestro marco legal para avanzar hacia la conformación de un sistema de sufragio electrónico , cuestión que debe concretarse no por mero prurito de ser modernos, sino porque es el mecanismo más adecuado para transparentar dicho proceso y para hacer que una parte de nuestro electorado con graves carencias educativas le sea más fácil sufragar.","[36, 37]",Non-metaphor
"CUERNAVACA, Mor.— Por tercera ocasión consecutiva en procesos electorales, el obispo de Cuernavaca, Florencio Olvera Ochoa, divulgó su decálogo de “ pecados electorales ”, donde llama a la grey católica a no votar por partidos políticos que defiendan el aborto, las uniones homosexuales y la eutanasia, así como el uso de drogas, pornografía, prostitución y secuestro.","[21, 22]",Metaphor
"- Ser parte de la población rural y urbana en condiciones de pobreza y acceso limitado al crédito formal, conforme a la Guía de validación social que emita FONAES, y","[15, 16]",Non-metaphor
"Otro consejo, asegúrese que sus hijos sepan sobre vinchucas, es un mito que sólo es una enfermedad de la pobreza , hoy las palomas caseras las han vuelto a las ciudades, a las palmeras y los pisos altos, es una de las plagas del futuro, aunque nunca se fue.","[16, 17]",Non-metaphor
"El Rector de la UAA dijo que mientras el narcotráfico desplaza 460 mil millones de dólares al año y los países poderosos hacen caso omiso de la obligación de todo ser humano de ser solidario, se necesitan anualmente inversiones de 9 mil millones de dólares para agua potable, 6 mil millones de dólares para enseñanza básica, 12 mil millones para salud, 13 mil millones para nutrición y 48 mil millones para combatir la hambruna .","[71, 72]",Metaphor
"Por supuesto que no te debes estar refieriendo a Cuauhtémoc Cárdenas, Rosario Robles, Jesús Ortega, Marcelo Ebrad, y tantos y tantos, y tontos y tontos otros especímenes izquierdistoides que ante su pragmatismo para llegar al poder dejaron solo no a AMLO, sino a todo un movimiento de izquierda que es el más representativo de la esencia del ser mexicano, que a estas horas quedó cercenado de la oportunidad de revertir la, esa sí esquizofrenia de la pobreza , la corrupción, la impunidad y la violencia, en suma la injusticia que vivimos ahora…","[73, 74]",Metaphor
Remendando programas sociales para pobres atiende a víctimas de la violencia,"[0, 1]",Metaphor
"Todas estas cuestiones y algunas más fueron oportunamente desgranadas y analizadas a lo largo de cuatro tertulias: ""De la exclusión, la marginalidad y el ilusionismo democrático en Colombia"", por el periodista colombiano y miembro de Cooperación Internacional para el Desarrollo Andino –además de tertuliano habitual desde entonces- Guillermo Pérez; “Lecciones de política económica tras el consenso de Washington: de la homogeneidad de las propuestas a la disparidad de resultados”, por la Profa.","[24, 25]",Metaphor
"COLUMNISTAS COLUMNAS(VIEJO) >>SOBRE EL CAMINO La imbatible burocracia oficial impone su ley La eficacia en la función pública brilla por su ausencia en todas las actividades oficiales destinadas a funcionarios y gobernantes, y para coraje de los ciudadanos, la imbatible burocracia impone su ley para impedir que fluyan hacia los sectores productivos los programas de apoyo con recursos para el campo, y un ejemplo inocultable es la inacabada entrega del dinero aprobado por las heladas, de cuyo desastre todavía quedan pendientes muchos agricultores.","[6, 7]",Metaphor
Oficializan burócratas creación de otra central: El SNTE encabeza a los disidentes de ocho secretarías.,"[2, 3]",Non-metaphor
"Aunque son similares el dinero cambia de manos por vía electrónica, una transferencia bancaria se lleva a cabo con una máquina, como un cajero automático, o con la tarjeta de débito en pago en máquinas en algunos lugares o a través de su tarjeta de crédito en un registro de comercio al por menor.","[7, 8]",Metaphor
"Navidad 2007 ""En los niños convertidos en soldados y encaminados a un mundo de violencia, en los niños que tienen que mendigar, en los niños que sufren la miseria y ...","[26, 27]",Metaphor
Si el evento es realizado en esta Ciudad no podrá ser utilizado el PAE siempre y cuando su reglamento permita dicha participación.,"[2, 3]",Non-metaphor
Extendemos una enorme felicitación a Erick y le reiteramos nuestro apoyo para todas las actividades que se realicen durante el tiempo que dure su gestión .,"[22, 23]",Non-metaphor
"“Además se sancionó a la empresa por no presentar un monitoreo que deben de entregar cada 30 días sobre el manejo de los estanques ”, recordó.","[23, 24]",Non-metaphor
"A quienes eligen una carrera de la Escuela de Ciencias Médicas, es un momento histórico, debido a que el conocimiento médico es significativo para el desarrollo de la humanidad.","[4, 5]",Non-metaphor
"En cambio, la burocracia , cuando se ha desarrollado plenamente, busca en los corazones y la mente.","[8, 9]",Metaphor
G de Gallos y Gallinas de este proceso electoral .,"[4, 5]",Metaphor
"Asimismo, como ya se mencionó el universo de contribuyentes debe incrementarse ya que es deber de todos los mexicanos contribuir al pago de los impuestos en una forma justa y equilibrada.","[6, 7]",Metaphor
"Los trabajadores son muy vulnerables a sujetos criminales que les roban el dinero presentándose como enganchadores; a menudo se sabe de impostores que abren oficinas en una población de buen tamaño, recogen pasaportes y dinero y, luego de cobrar miles de dólares, ¡desaparecen con todo!","[10, 11]",Non-metaphor
"Eso, más allá de que la iniciativa sea algo más que el mero establecimiento de una nueva burocracia indigenista, y de que remonte en efecto el populismo de las viejas demagogias redentoras de las etnias originales, desplegadas con una elocuencia retórica tan desmesurada como temporalera y vacía.","[13, 14]",Non-metaphor
"Chiapas, la pobreza end�mica, el voto de los mexicanos en el extranjero, la migraci� legal e ilegal, los muy bajos niveles de educaci�n en todo el pa�s o cualquier otro tema de la agenda nacional son muy aburridos, no destilan sangre.","[8, 9]",Non-metaphor
"Porque las democracias que comenzaban a alborear luego de las dictaduras, respetaban la libertad política pero rechazaban la libertad económica, lo que, inevitablemente, producía más pobreza , ineficiencia y corrupción, o porque se instalaban gobiernos autoritarios, convencidos de que sólo un régimen de mano dura y represora podía garantizar el funcionamiento del mercado libre.","[23, 24]",Metaphor
"ARTICULO 9.- Tratándose de empleados de confianza o de trabajadores incluidos en listas de raya que desempeñen funciones de trabajadores de base al prolongarse por más de seis meses sus actividades, deberá considerarse su plaza en el presupuesto de egresos correspondiente al siguiente ejercicio fiscal como trabajador de base debiendo ingresar en la plaza de la última categoría.","[43, 44]",Non-metaphor
"Reunió a 117 jefes de Estado que se comprometieron a que sus gobiernos erradicaran la pobreza ""como imperativo ético, social, político y económico"".","[13, 14]",Metaphor
"Ingeniero Industrial Centro de Enseñanza Técnica Y Superior (Cetys Universidad) y operaciones, para integrar los procesos de producción a la selección de proveedores, la definición de la logística de una industria... de administración de proyectos , diseño y supervisión de sistemas productivos.","[34, 35]",Non-metaphor
"yo siempre he pensado q la estandarizacion es necesaria (pues cada quien no puede hacer lo q se le de la gana y ya, deben haber algunas cosas q hagamos todos igual) pero en este sentido siempre debe buscarse q los estandares q se adopten sean los mejores y beneficien al mayor numero de personas, ojala la desicion q tomen no sea guiada solo por presiones monetarias sino por lo q beneficie mas a la industria","[65, 66]",Metaphor
"Pero no todos los directamente involucrados en la industria de la pobreza lo ven así; algunos defienden el pobrismo como algo educativo e incluso no intrusivo. “Yo digo siempre, ¿acaso piensan que a la gente rica de Leblon le molesta que ustedes caminen en sus calles?”, dice Axel, el guía turístico francés que dirige el grupo en el autobús y en breves caminatas, refiriéndose a una de las áreas más exclusivas de la ciudad.","[8, 9]",Metaphor
"Que la propuesta tarifaria planteada tiende a una equitativa distribución social de los costos generales de producción y al racional consumo de energía eléctrica, sin desatender el objetivo de obtener los recursos propios necesarios para la inversión que requiere el desarrollo del servicio público de energía eléctrica;","[40, 41]",Metaphor
Que se haga la luz en las tinieblas de la burocracia,"[7, 8]",Metaphor
"invisibles)"". Afirma que su gobierno es humanista, pero sus discursos se centran en cifras agregadas más que en el bienestar individual. Las estadísticas lo embelecen todo. Como el canto de las sirenas llevan al gobierno a la perdición.Los datos duros son importantes","[31, 32]",Metaphor
“Me dio mucho gusto esta reunión porque habla de la fortaleza democrática del Partido Acción Nacional.,"[10, 11]",Metaphor
